"","SQH","SXRQ"
"823","CN201020209148.3","20160720"
"824","CN201020209162.3","20160720"
"825","CN201210065367.2","20160504"
"826","CN201210066893.0","20160511"
"827","CN201220657029.3","20160803"
"828","CN201220403251.0","20150415"
"829","CN201220403365.5","20150520"
"830","CN201220403567.X","20150311"
"831","CN201220403568.4","20150415"
"832","CN201120303980.4","20130605"
"833","CN201120303994.6","20121003"
"834","CN201120304002.1","20121003"
"835","CN201220403251.0","20150415"
"836","CN201220403365.5","20150520"
"837","CN201220403567.X","20150311"
"838","CN201220403568.4","20150415"
"839","CN201120303980.4","20130605"
"840","CN201120303994.6","20121003"
"841","CN201120304002.1","20121003"
"842","CN201120500457.0","20140122"
"843","CN201120538793.4","20140219"
"844","CN201220007020.8","20140312"
"845","CN201120063604.2","20140507"
"846","CN201120109670.9","20140611"
"847","CN201120109669.6","20140611"
"848","CN201120110699.9","20140611"
"849","CN201120030225.3","20140326"
"850","CN201120075093.6","20140514"
"851","CN201120075094.0","20140514"
"852","CN201120002199.3","20140312"
"853","CN201220108139.4","20140514"
"854","CN201120001552.6","20140312"
"855","CN201220178915.8","20140618"
"856","CN201120373140.5","20131113"
"857","CN201120389465.2","20131204"
"858","CN201120390787.9","20131204"
"859","CN201120563811.4","20140226"
"860","CN201220076123.X","20140423"
"861","CN201220046088.7","20140402"
"862","CN201220006264.4","20140312"
"863","CN201420174287.5","20160302"
"864","CN201020269839.2","20130911"
"865","CN201020555579.5","20131204"
"866","CN201020577355.4","20130306"
"867","CN201020528008.2","20120725"
"868","CN201120282813.6","20131023"
"869","CN201320346781.0","20151209"
"870","CN201230637378.4","20160210"
"871","CN201230637646.2","20160210"
"872","CN201230637276.2","20160210"
"873","CN201230637616.1","20160210"
"874","CN201230637264.X","20160210"
"875","CN201230637666.X","20160210"
"876","CN201230637829.4","20160210"
"877","CN201230637849.1","20160210"
"878","CN201230638056.1","20160210"
"879","CN201230638117.4","20160210"
"880","CN201230638161.5","20160210"
"881","CN201330646263.6","20160224"
"882","CN201030213647.5","20150812"
"883","CN201030213704.X","20150812"
"884","CN201130232219.1","20150902"
"885","CN201130232227.6","20150902"
"886","CN201330646853.9","20160224"
"887","CN201030213675.7","20160803"
"888","CN201030213661.5","20160803"
"889","CN201030213692.0","20160803"
"890","CN201030213665.3","20160803"
"891","CN201130232212.X","20160907"
"892","CN201020668020.3","20120111"
"893","CN201020676105.6","20120704"
"894","CN201020235406.5","20150812"
"895","CN201420475360.2","20160420"
"896","CN201020240022.2","20111130"
"897","CN201320525965.3","20151223"
"898","CN201420047801.9","20160504"
"899","CN201420105911.6","20160302"
"900","CN201420048630.1","20160406"
"901","CN201220656058.8","20141203"
"902","CN201220653540.6","20150527"
"903","CN201220653073.7","20140625"
"904","CN201220653074.1","20140806"
"905","CN201320452811.6","20150819"
"906","CN201320674158.8","20150819"
"907","CN201120256916.5","20130306"
"908","CN201120538041.8","20150218"
"909","CN201320452884.5","20150930"
"910","CN201320869753.7","20160120"
"911","CN201320578011.9","20160817"
"912","CN201520009615.0","20160824"
"913","CN201130241249.9","20150909"
"914","CN201130241261.X","20150909"
"915","CN201130241265.8","20150909"
"916","CN201230206929.1","20160720"
"917","CN201130241250.1","20160921"
"918","CN201130241259.2","20160921"
"919","CN201130241262.4","20160921"
"920","CN201120031755.X","20130227"
"921","CN201120266432.9","20150909"
"922","CN201120316760.5","20151028"
"923","CN201220245433.X","20140813"
"924","CN201320281396.2","20150429"
"925","CN201320265886.3","20150624"
"926","CN201320265887.8","20150624"
"927","CN201320265888.2","20150624"
"928","CN201220310186.7","20140813"
"929","CN201220310153.2","20150819"
"930","CN201220069460.6","20160413"
"931","CN201220069486.0","20160413"
"932","CN201320251061.6","20160629"
"933","CN201320250919.7","20160629"
"934","CN201320253426.9","20160629"
"935","CN201320377730.4","20160817"
"936","CN201230655308.1","20150218"
"937","CN201020538729.1","20130227"
"938","CN201420114691.3","20150819"
"939","CN201320761899.X","20151028"
"940","CN201420579657.3","20160406"
"941","CN201220454780.3","20151104"
"942","CN201230655308.1","20150218"
"943","CN201020538729.1","20130227"
"944","CN201420114691.3","20150819"
"945","CN201320761899.X","20151028"
"946","CN201420579657.3","20160406"
"947","CN201220454780.3","20151104"
"948","CN201120508978.0","20130626"
"949","CN201220384115.1","20140917"
"950","CN201320679426.5","20150624"
"951","CN201120280716.3","20140205"
"952","CN201120498962.6","20150121"
"953","CN201420085336.8","20160217"
"954","CN201220736411.3","20160224"
"955","CN201320382420.1","20160323"
"956","CN201220086326.7","20150422"
"957","CN201320150184.0","20160525"
"958","CN201220259650.4","20160803"
"959","CN201420216501.9","20160824"
"960","CN201120308421.2","20130227"
"961","CN201320451868.4","20150422"
"962","CN201320470757.8","20150325"
"963","CN201120478176.X","20140115"
"964","CN201520004152.9","20160921"
"965","CN201320071453.4","20141126"
"966","CN201120474016.8","20140806"
"967","CN201320138330.8","20160203"
"968","CN201130362676.2","20141203"
"969","CN201430070119.7","20141119"
"970","CN201220131022.8","20140730"
"971","CN201220026648.2","20150527"
"972","CN201220233846.6","20140924"
"973","CN201020150451.0","20120502"
"974","CN201020122915.7","20121003"
"975","CN201020157730.X","20120530"
"976","CN201020157743.7","20110921"
"977","CN201020169400.2","20121003"
"978","CN201020160547.5","20120905"
"979","CN201020151586.9","20120118"
"980","CN201020156245.0","20111221"
"981","CN201020183322.1","20130306"
"982","CN201020194644.6","20111026"
"983","CN201020200994.9","20120118"
"984","CN201020592574.X","20130227"
"985","CN201020579599.6","20120718"
"986","CN201020614275.1","20121003"
"987","CN201320046562.0","20150506"
"988","CN201220550259.X","20140917"
"989","CN201220453537.X","20141217"
"990","CN201320259331.8","20150812"
"991","CN201320350667.5","20150805"
"992","CN201320591004.2","20150826"
"993","CN201320245869.3","20150805"
"994","CN201020694653.1","20130828"
"995","CN201020543771.2","20131106"
"996","CN201020543761.9","20130501"
"997","CN201020543763.8","20130313"
"998","CN201020510997.2","20120222"
"999","CN201020223955.0","20120328"
"1000","CN201020296526.6","20120905"
"1001","CN201020296588.7","20130828"
"1002","CN201020528478.9","20130306"
"1003","CN201020525505.7","20120530"
"1004","CN201020587382.X","20130227"
"1005","CN201020591695.2","20130320"
"1006","CN201020578852.6","20130227"
"1007","CN201020616652.5","20130227"
"1008","CN201020658371.6","20130529"
"1009","CN201020614282.1","20130925"
"1010","CN201020614284.0","20130227"
"1011","CN201020682817.9","20120905"
"1012","CN201120066159.5","20140625"
"1013","CN201120099393.8","20140115"
"1014","CN201120047100.1","20130424"
"1015","CN201120062162.X","20130424"
"1016","CN201120132958.8","20130501"
"1017","CN201120122647.3","20130320"
"1018","CN201120227734.5","20130731"
"1019","CN201120199747.6","20140625"
"1020","CN201120211597.6","20140625"
"1021","CN201120300611.X","20130828"
"1022","CN201120342917.1","20140212"
"1023","CN201120477484.0","20140806"
"1024","CN201120477487.4","20140625"
"1025","CN201120472338.9","20130529"
"1026","CN201120526995.7","20131106"
"1027","CN201120498982.3","20140212"
"1028","CN201220543535.X","20150916"
"1029","CN201020632424.7","20151104"
"1030","CN201320640470.5","20151104"
"1031","CN201120028375.0","20160323"
"1032","CN201420402722.5","20160608"
"1033","CN201420449366.2","20160629"
"1034","CN201420370183.1","20160629"
"1035","CN201320288840.3","20160706"
"1036","CN201320288881.2","20160706"
"1037","CN201320713319.X","20160706"
"1038","CN201420334454.8","20160831"
"1039","CN201420100911.7","20161005"
"1040","CN201020283861.2","20120829"
"1041","CN201020283846.8","20140514"
"1042","CN201020674599.4","20131106"
"1043","CN201220748600.2","20150722"
"1044","CN201220716704.5","20150325"
"1045","CN201120224640.2","20150325"
"1046","CN201120372542.3","20140514"
"1047","CN201120337051.5","20150722"
"1048","CN201120565281.7","20150617"
"1049","CN201120565386.2","20150325"
"1050","CN201220325332.3","20151118"
"1051","CN201020539499.0","20151104"
"1052","CN201220342533.4","20160817"
"1053","CN201320856101.X","20160817"
"1054","CN201520130802.4","20160914"
"1055","CN201420258113.7","20160316"
"1056","CN201420258039.9","20160316"
"1057","CN201420258040.1","20160316"
"1058","CN201420258118.X","20160406"
"1059","CN201520237844.8","20160511"
"1060","CN201420258419.2","20160831"
"1061","CN201520239782.4","20161012"
"1062","CN201320567110.7","20161109"
"1063","CN201320567118.3","20161109"
"1064","CN201320567119.8","20161109"
"1065","CN201320567168.1","20161109"
"1066","CN201320567045.8","20161109"
"1067","CN201320567053.2","20161109"
"1068","CN201320567054.7","20161109"
"1069","CN201320567194.4","20161109"
"1070","CN201320567233.0","20161109"
"1071","CN201320567168.1","20161109"
"1072","CN201320567045.8","20161109"
"1073","CN201320567053.2","20161109"
"1074","CN201320567054.7","20161109"
"1075","CN201320567194.4","20161109"
"1076","CN201320567233.0","20161109"
"1077","CN201120512220.4","20130320"
"1078","CN201220376326.0","20141224"
"1079","CN201220379198.5","20140416"
"1080","CN201220376458.3","20160203"
"1081","CN201130052120.3","20160511"
"1082","CN201130057384.8","20160518"
"1083","CN201130057385.2","20160518"
"1084","CN201130234131.3","20160907"
"1085","CN201030270567.3","20161005"
"1086","CN201030270576.2","20161005"
"1087","CN201030523953.9","20161109"
"1088","CN201030523960.9","20161109"
"1089","CN201320193156.7","20150506"
"1090","CN201320192295.8","20150624"
"1091","CN201020544126.2","20111026"
"1092","CN201020544127.7","20111026"
"1093","CN201120011014.5","20120502"
"1094","CN201120238111.8","20130227"
"1095","CN201120303927.4","20120829"
"1096","CN201120307507.3","20130227"
"1097","CN201320192294.3","20150909"
"1098","CN201320658154.0","20160302"
"1099","CN201120510008.4","20160127"
"1100","CN201320646999.8","20160525"
"1101","CN201320647014.3","20160622"
"1102","CN201110137187.6","20141210"
"1103","CN201120002192.1","20141210"
"1104","CN201320531370.9","20141210"
"1105","CN201220005127.9","20160302"
"1106","CN201120180688.8","20160720"
"1107","CN201120179662.1","20160720"
"1108","CN201120184333.6","20160720"
"1109","CN201120201096.X","20160803"
"1110","CN201220278628.4","20160803"
"1111","CN201220278641.X","20160803"
"1112","CN201220274045.4","20160803"
"1113","CN201120220762.4","20160817"
"1114","CN201020245451.9","20160817"
"1115","CN201220330855.7","20160824"
"1116","CN201020238484.0","20160817"
"1117","CN201020286461.7","20160928"
"1118","CN201220344696.6","20160907"
"1119","CN201020264540.8","20160907"
"1120","CN201020257415.4","20160907"
"1121","CN201220379932.8","20160921"
"1122","CN201120299122.7","20161012"
"1123","CN201120311648.2","20161019"
"1124","CN201320567008.7","20161109"
"1125","CN201020557786.4","20161130"
"1126","CN201020563537.6","20161130"
"1127","CN201020547878.4","20161116"
"1128","CN201120299122.7","20161012"
"1129","CN201120311648.2","20161019"
"1130","CN201320567008.7","20161109"
"1131","CN201020557786.4","20161130"
"1132","CN201020563537.6","20161130"
"1133","CN201020547878.4","20161116"
"1134","CN201230660624.8","20160302"
"1135","CN201230660680.1","20160302"
"1136","CN201230660681.6","20160302"
"1137","CN201230660716.6","20160302"
"1138","CN201230660717.0","20160302"
"1139","CN201230660472.1","20160302"
"1140","CN201230660508.6","20160302"
"1141","CN201230660611.0","20160302"
"1142","CN201230660726.X","20160302"
"1143","CN201230660377.1","20160302"
"1144","CN201230661010.1","20160302"
"1145","CN201230661001.2","20160302"
"1146","CN201230660816.9","20160302"
"1147","CN201230660817.3","20150225"
"1148","CN201230660820.5","20160302"
"1149","CN201230660902.X","20160302"
"1150","CN201230660960.2","20160302"
"1151","CN201230661263.9","20160302"
"1152","CN201230661274.7","20160302"
"1153","CN201430035326.9","20160406"
"1154","CN201430035354.0","20160406"
"1155","CN201430035475.5","20160406"
"1156","CN201430035199.2","20160406"
"1157","CN201430035089.6","20160406"
"1158","CN201430035095.1","20160406"
"1159","CN201430035136.7","20160406"
"1160","CN201430035143.7","20160406"
"1161","CN201330011330.7","20160316"
"1162","CN201430207807.3","20160817"
"1163","CN201430207748.X","20160817"
"1164","CN201430207749.4","20160817"
"1165","CN201430207616.7","20160817"
"1166","CN201430207686.2","20160817"
"1167","CN201430207617.1","20160817"
"1168","CN201430207618.6","20160817"
"1169","CN201430207503.7","20160817"
"1170","CN201430207528.7","20160817"
"1171","CN201430207530.4","20160817"
"1172","CN201430207715.5","20160817"
"1173","CN201430207716.X","20160817"
"1174","CN201430207413.8","20160817"
"1175","CN201430207437.3","20160817"
"1176","CN201330391785.6","20161005"
"1177","CN201330391877.4","20161005"
"1178","CN201330391608.8","20161005"
"1179","CN201330391740.9","20161005"
"1180","CN201330391746.6","20161005"
"1181","CN201330391784.1","20161005"
"1182","CN201330392105.2","20161005"
"1183","CN201330392117.5","20161005"
"1184","CN201330404550.6","20161019"
"1185","CN201330404637.3","20161019"
"1186","CN201330404664.0","20161019"
"1187","CN201330404723.4","20161019"
"1188","CN201220741690.2","20160224"
"1189","CN201220729011.X","20160217"
"1190","CN201220742333.8","20160224"
"1191","CN201220742431.1","20160224"
"1192","CN201220728241.4","20150211"
"1193","CN201220728261.1","20160217"
"1194","CN201220739699.X","20160224"
"1195","CN201220728165.7","20160217"
"1196","CN201320114938.7","20160504"
"1197","CN201320114561.5","20160504"
"1198","CN201420359369.7","20160817"
"1199","CN201420357414.5","20160817"
"1200","CN201420357650.7","20160817"
"1201","CN201420354601.8","20160817"
"1202","CN201420355154.8","20160817"
"1203","CN201420354739.8","20160817"
"1204","CN201320609699.2","20161116"
"1205","CN201320609599.X","20161116"
"1206","CN201320617006.4","20161116"
"1207","CN201320616910.3","20161116"
"1208","CN201320610127.6","20161116"
"1209","CN201320610202.9","20161116"
"1210","CN201320610241.9","20161116"
"1211","CN201320614888.9","20161116"
"1212","CN201320615291.6","20161116"
"1213","CN201320610126.1","20161116"
"1214","CN201420693978.6","20160323"
"1215","CN201420600612.X","20160615"
"1216","CN201130010341.4","20150318"
"1217","CN201130002437.6","20150304"
"1218","CN201120028115.3","20150325"
"1219","CN201420360444.1","20160330"
"1220","CN201420360541.0","20160824"
"1221","CN201220545386.0","20150311"
"1222","CN201320242691.7","20141210"
"1223","CN201120217691.2","20140101"
"1224","CN201320804592.3","20151223"
"1225","CN201320188484.8","20160427"
"1226","CN201420695608.6","20160629"
"1227","CN201420527937.X","20160824"
"1228","CN201420864205.X","20160907"
"1229","CN201420483974.5","20161012"
"1230","CN201420260881.6","20161012"
"1231","CN201130360827.0","20151209"
"1232","CN201220633781.4","20141231"
"1233","CN201320094153.8","20150121"
"1234","CN201320326343.8","20150715"
"1235","CN201120495891.4","20131106"
"1236","CN201120548850.7","20141210"
"1237","CN201320412528.0","20150909"
"1238","CN201120488627.8","20150916"
"1239","CN201220716943.0","20151216"
"1240","CN201220634384.9","20151118"
"1241","CN201320282876.0","20151230"
"1242","CN201320745067.9","20151216"
"1243","CN201320870597.6","20151216"
"1244","CN201320423073.2","20160406"
"1245","CN201220624045.2","20150617"
"1246","CN201220623783.5","20140924"
"1247","CN201320177630.7","20150805"
"1248","CN201320014362.7","20140806"
"1249","CN201320139107.5","20150819"
"1250","CN201320138988.9","20151021"
"1251","CN201320803354.0","20160406"
"1252","CN201320165972.7","20160914"
"1253","CN201220386838.5","20140618"
