"","SQH","SXRQ"
"1788","CN201220175790.3","20150610"
"1789","CN201020220390.0","20150729"
"1790","CN201020628507.9","20150107"
"1791","CN201120001963.5","20150311"
"1792","CN201020588206.8","20141217"
"1793","CN201020588136.6","20151223"
"1794","CN201120086557.3","20150520"
"1795","CN201120054706.8","20150422"
"1796","CN201120001825.7","20150311"
"1797","CN201220175790.3","20150610"
"1798","CN201120051618.2","20130327"
"1799","CN201020580788.5","20150520"
"1800","CN201220344155.3","20141001"
"1801","CN201320502696.9","20141001"
"1802","CN201320052539.2","20141105"
"1803","CN201320733791.X","20150617"
"1804","CN201220711131.7","20141210"
"1805","CN201120018961.7","20130515"
"1806","CN201120061712.6","20120926"
"1807","CN201120478519.2","20130703"
"1808","CN201120543422.5","20140618"
"1809","CN201220689088.9","20151125"
"1810","CN201320502624.4","20151125"
"1811","CN201320890060.6","20151209"
"1812","CN201420425067.5","20151104"
"1813","CN201420815030.3","20160113"
"1814","CN201420541807.1","20160330"
"1815","CN201420392902.X","20160518"
"1816","CN201320867949.2","20160518"
"1817","CN201420645776.4","20160706"
"1818","CN201420498949.4","20160706"
"1819","CN201420364095.0","20160817"
"1820","CN201420555750.0","20160817"
"1821","CN201320890095.X","20160817"
"1822","CN201420483112.2","20161005"
"1823","CN201420481072.8","20161026"
"1824","CN201320767259.X","20160608"
"1825","CN201220291721.9","20140820"
"1826","CN201220291733.1","20140723"
"1827","CN201220291738.4","20140730"
"1828","CN201320386000.0","20150722"
"1829","CN201320386017.6","20150520"
"1830","CN201320386025.0","20150422"
"1831","CN201320455475.0","20150429"
"1832","CN201220708502.6","20140910"
"1833","CN201220731406.3","20141203"
"1834","CN201220731602.0","20150325"
"1835","CN201120072905.1","20121010"
"1836","CN201120428367.5","20130410"
"1837","CN201120357382.5","20130306"
"1838","CN201120357386.3","20130306"
"1839","CN201120458871.X","20130227"
"1840","CN201320386016.1","20150923"
"1841","CN201420178028.X","20160113"
"1842","CN201420178008.2","20160120"
"1843","CN201420177901.3","20160406"
"1844","CN201220291741.6","20160810"
"1845","CN201120044280.8","20130306"
"1846","CN201220222928.0","20140611"
"1847","CN201420488161.5","20160420"
"1848","CN201520006231.3","20160824"
"1849","CN201420784835.6","20160824"
"1850","CN201010211138.8","20160817"
"1851","CN201010211133.5","20160817"
"1852","CN201110223997.3","20160928"
"1853","CN201110258279.X","20161019"
"1854","CN201010293485.X","20161109"
"1855","CN201010293496.8","20161109"
"1856","CN201010293497.2","20161109"
"1857","CN201010293498.7","20161109"
"1858","CN201010293510.4","20161109"
"1859","CN201210353901.X","20161109"
"1860","CN201010296812.7","20161116"
"1861","CN201030253871.7","20160921"
"1862","CN201030253884.4","20160921"
"1863","CN201030267079.7","20160921"
"1864","CN201130225509.3","20160907"
"1865","CN201130225510.6","20160907"
"1866","CN201030534200.8","20161109"
"1867","CN201030534199.9","20161109"
"1868","CN201220152821.3","20140924"
"1869","CN201220152861.8","20140430"
"1870","CN201220152922.0","20140625"
"1871","CN201220090024.7","20140108"
"1872","CN201220075741.2","20140514"
"1873","CN201220075748.4","20140827"
"1874","CN201220097143.5","20141105"
"1875","CN201220197449.8","20131120"
"1876","CN201020575777.8","20130227"
"1877","CN201020575672.2","20120704"
"1878","CN201020575674.1","20120627"
"1879","CN201120505169.4","20140326"
"1880","CN201120505220.1","20131120"
"1881","CN201120508536.6","20130904"
"1882","CN201320101725.0","20150617"
"1883","CN201320130551.0","20150610"
"1884","CN201320101321.1","20141217"
"1885","CN201220544271.X","20140226"
"1886","CN201220687781.2","20150624"
"1887","CN201220387822.6","20150415"
"1888","CN201220320681.6","20140625"
"1889","CN201220484946.6","20140416"
"1890","CN201320210647.8","20150422"
"1891","CN201320258396.0","20150318"
"1892","CN201320309336.7","20150527"
"1893","CN201020544165.2","20120704"
"1894","CN201020544167.1","20120912"
"1895","CN201020544170.3","20130227"
"1896","CN201020544176.0","20121003"
"1897","CN201020544180.7","20120627"
"1898","CN201020544182.6","20120627"
"1899","CN201020687223.7","20121010"
"1900","CN201020548235.1","20130410"
"1901","CN201020652547.7","20120711"
"1902","CN201020643492.3","20120704"
"1903","CN201020630451.0","20130227"
"1904","CN201020630454.4","20120905"
"1905","CN201020678811.4","20120815"
"1906","CN201020687133.8","20120926"
"1907","CN201020687181.7","20120926"
"1908","CN201120059568.2","20130227"
"1909","CN201120075175.0","20120829"
"1910","CN201120150416.3","20130410"
"1911","CN201120133204.4","20130227"
"1912","CN201120242344.5","20141105"
"1913","CN201120232611.0","20130320"
"1914","CN201120232638.X","20130227"
"1915","CN201120232652.X","20130306"
"1916","CN201120174224.6","20131120"
"1917","CN201120174249.6","20131009"
"1918","CN201120174274.4","20130227"
"1919","CN201120327916.X","20131204"
"1920","CN201120381377.8","20131211"
"1921","CN201120257289.7","20130807"
"1922","CN201120379957.3","20130710"
"1923","CN201120418807.9","20131211"
"1924","CN201120457148.X","20140129"
"1925","CN201120488737.4","20140108"
"1926","CN201120444606.6","20140813"
"1927","CN201120438584.2","20130320"
"1928","CN201120457161.5","20130814"
"1929","CN201120457113.6","20131204"
"1930","CN201120481085.1","20150527"
"1931","CN201120499566.5","20131120"
"1932","CN201120499462.4","20140226"
"1933","CN201120499501.0","20140226"
"1934","CN201120499521.8","20140312"
"1935","CN201120546914.X","20140319"
"1936","CN201120545866.2","20140917"
"1937","CN201120457096.6","20140319"
"1938","CN201120457234.0","20130821"
"1939","CN201320501408.8","20151216"
"1940","CN201320402709.5","20151028"
"1941","CN201220701856.8","20151028"
"1942","CN201320380036.8","20151111"
"1943","CN201220282885.5","20151111"
"1944","CN201320535736.X","20151111"
"1945","CN201220582040.8","20151104"
"1946","CN201320679240.X","20151118"
"1947","CN201420826329.9","20160420"
"1948","CN201420124504.X","20160323"
"1949","CN201420124249.9","20160511"
"1950","CN201320867170.0","20160518"
"1951","CN201420414242.0","20160608"
"1952","CN201420793485.X","20160622"
"1953","CN201320785763.2","20160629"
"1954","CN201420285240.6","20160706"
"1955","CN201320852883.X","20160706"
"1956","CN201120204883.X","20160803"
"1957","CN201120204919.4","20160803"
"1958","CN201120204920.7","20160803"
"1959","CN201220282910.X","20160803"
"1960","CN201220263941.0","20160803"
"1961","CN201120217664.5","20160810"
"1962","CN201120217668.3","20160810"
"1963","CN201120217670.0","20160810"
"1964","CN201220320686.9","20160817"
"1965","CN201420085791.8","20160817"
"1966","CN201320363408.6","20160824"
"1967","CN201120242362.3","20160824"
"1968","CN201220325474.X","20160824"
"1969","CN201420718687.8","20160817"
"1970","CN201420285669.5","20160824"
"1971","CN201020239367.6","20160817"
"1972","CN201320871959.3","20160817"
"1973","CN201220364876.0","20160921"
"1974","CN201020277127.5","20160921"
"1975","CN201020277061.X","20160921"
"1976","CN201120283785.X","20160928"
"1977","CN201220394442.5","20160928"
"1978","CN201420839644.5","20160907"
"1979","CN201320841235.4","20160914"
"1980","CN201120257286.3","20160907"
"1981","CN201120250328.0","20160907"
"1982","CN201220345419.7","20160907"
"1983","CN201420728887.1","20160914"
"1984","CN201220365032.8","20160921"
"1985","CN201220365051.0","20160921"
"1986","CN201220412436.8","20161012"
"1987","CN201120305884.3","20161012"
"1988","CN201120305916.X","20161012"
"1989","CN201120305918.9","20161012"
"1990","CN201120296634.8","20161012"
"1991","CN201220423085.0","20161019"
"1992","CN201120327933.3","20161019"
"1993","CN201120327920.6","20161019"
"1994","CN201520533744.X","20161026"
"1995","CN201020518106.8","20161026"
"1996","CN201120357157.1","20161109"
"1997","CN201120347347.5","20161109"
"1998","CN201120347378.0","20161109"
"1999","CN201120337933.1","20161109"
"2000","CN201220485102.3","20161109"
"2001","CN201220485105.7","20161109"
"2002","CN201020544174.1","20161109"
"2003","CN201020544178.X","20161109"
"2004","CN201020544164.8","20161109"
"2005","CN201020544168.6","20161109"
"2006","CN201020544179.4","20161109"
"2007","CN201020544173.7","20161109"
"2008","CN201020544181.1","20161109"
"2009","CN201220525765.3","20161130"
"2010","CN201020548229.6","20161116"
"2011","CN201020548289.8","20161116"
"2012","CN201120367637.6","20161116"
"2013","CN201120387067.7","20161130"
"2014","CN201120214772.7","20130605"
"2015","CN201120206906.0","20130612"
"2016","CN201120212851.4","20130605"
"2017","CN201020616283.X","20130327"
"2018","CN201320138767.1","20150624"
"2019","CN201220501800.8","20150617"
"2020","CN201120192335.X","20121003"
"2021","CN201320354642.2","20140723"
"2022","CN201220259869.4","20141022"
"2023","CN201220259666.5","20140730"
"2024","CN201120452105.2","20130501"
"2025","CN201320567061.7","20160406"
"2026","CN201320207507.5","20160608"
"2027","CN201120192335.X","20121003"
"2028","CN201320354642.2","20140723"
"2029","CN201220259869.4","20141022"
"2030","CN201220259666.5","20140730"
"2031","CN201120452105.2","20130501"
"2032","CN201320567061.7","20160406"
"2033","CN201320207507.5","20160608"
"2034","CN201220136645.4","20140723"
"2035","CN201220170328.4","20140507"
"2036","CN201220136129.1","20140514"
"2037","CN201020671529.3","20140326"
"2038","CN201220562489.8","20141105"
"2039","CN201220508003.2","20150819"
"2040","CN201220626624.0","20150318"
"2041","CN201220562819.3","20150304"
"2042","CN201220498356.9","20150318"
"2043","CN201320664111.3","20150819"
"2044","CN201020684426.0","20130410"
"2045","CN201020684576.1","20130731"
"2046","CN201020685576.3","20140702"
"2047","CN201120454518.4","20140514"
"2048","CN201220562588.6","20150909"
"2049","CN201220522386.9","20151021"
"2050","CN201220522384.X","20151111"
"2051","CN201320112344.2","20160203"
"2052","CN201120215472.0","20140813"
"2053","CN201220626516.3","20160622"
"2054","CN201220626608.1","20160615"
"2055","CN201220562741.5","20160803"
"2056","CN201220058258.3","20130911"
"2057","CN201320107731.7","20150415"
"2058","CN201320068046.8","20141231"
"2059","CN201220135410.3","20140604"
"2060","CN201220107554.8","20140101"
"2061","CN201220089639.8","20140101"
"2062","CN201220089654.2","20140604"
"2063","CN201320793887.5","20151125"
"2064","CN201320747400.X","20151125"
"2065","CN201320800847.9","20150617"
"2066","CN201320358204.3","20150617"
"2067","CN201320793586.2","20150617"
"2068","CN201320784560.1","20160302"
"2069","CN201520121040.1","20160406"
"2070","CN201320784727.4","20160622"
"2071","CN201320720846.3","20160622"
"2072","CN201320785135.4","20160817"
"2073","CN201320784587.0","20160817"
"2074","CN201320784713.2","20160817"
"2075","CN201520121040.1","20160406"
"2076","CN201320784727.4","20160622"
"2077","CN201320720846.3","20160622"
"2078","CN201320785135.4","20160817"
"2079","CN201320784587.0","20160817"
"2080","CN201320784713.2","20160817"
"2081","CN201330089738.6","20150527"
"2082","CN201230081883.5","20160518"
"2083","CN201230081822.9","20160518"
"2084","CN201230197877.6","20160629"
"2085","CN201230197876.1","20160629"
"2086","CN201230197867.2","20160629"
"2087","CN201230197863.4","20160629"
"2088","CN201230197859.8","20160629"
"2089","CN201230195401.9","20160720"
"2090","CN201230195279.5","20160720"
"2091","CN201230195525.7","20160720"
"2092","CN201230195189.6","20160720"
"2093","CN201130177592.1","20160803"
"2094","CN201230221456.2","20160803"
"2095","CN201230221469.X","20160803"
"2096","CN201130181050.1","20160810"
"2097","CN201130182066.4","20160810"
"2098","CN201130293634.8","20161019"
"2099","CN201230195525.7","20160720"
"2100","CN201230195189.6","20160720"
"2101","CN201130177592.1","20160803"
"2102","CN201230221456.2","20160803"
"2103","CN201230221469.X","20160803"
"2104","CN201130181050.1","20160810"
"2105","CN201130182066.4","20160810"
"2106","CN201130293634.8","20161019"
"2107","CN201220196182.0","20140319"
"2108","CN201130040308.6","20160427"
"2109","CN201130040307.1","20160427"
"2110","CN201120088557.7","20120829"
"2111","CN201220712961.1","20150121"
"2112","CN201220737003.X","20140709"
"2113","CN201220542390.1","20141217"
"2114","CN201020673726.9","20130515"
"2115","CN201020673735.8","20130619"
"2116","CN201220084202.5","20130911"
"2117","CN201220009915.5","20150304"
"2118","CN201220199048.6","20150415"
"2119","CN201020588441.5","20120606"
"2120","CN201220306508.0","20140319"
"2121","CN201220530536.0","20140827"
"2122","CN201220490738.7","20140625"
"2123","CN201020527199.0","20120822"
"2124","CN201120404516.4","20130327"
"2125","CN201120551048.3","20141022"
"2126","CN201020271532.6","20130918"
"2127","CN201020518609.5","20151028"
"2128","CN201020279184.7","20130918"
"2129","CN201020588419.0","20130102"
"2130","CN201120050660.2","20150422"
"2131","CN201020271532.6","20130918"
"2132","CN201020518609.5","20151028"
"2133","CN201020279184.7","20130918"
"2134","CN201020588419.0","20130102"
"2135","CN201120050660.2","20150422"
"2136","CN201320000798.0","20140430"
"2137","CN201120264858.0","20130403"
"2138","CN201120167950.5","20130313"
"2139","CN201320834512.9","20160113"
"2140","CN201320751330.5","20160302"
"2141","CN201220473910.8","20160608"
"2142","CN201320455063.7","20150617"
"2143","CN201020627898.2","20131009"
"2144","CN201120323420.5","20130306"
"2145","CN201120557467.8","20131002"
"2146","CN201220551370.0","20150930"
"2147","CN201320036775.5","20141210"
"2148","CN201220526234.6","20141022"
"2149","CN201220443583.1","20150204"
"2150","CN201020577940.4","20120425"
"2151","CN201220452925.6","20150325"
"2152","CN201320343818.4","20150513"
"2153","CN201120049505.9","20130227"
"2154","CN201120105365.2","20120711"
"2155","CN201120068815.5","20120815"
"2156","CN201120200916.3","20130619"
"2157","CN201120388689.1","20130529"
"2158","CN201420175654.3","20160504"
"2159","CN201520301435.X","20160921"
"2160","CN201220452925.6","20150325"
"2161","CN201320343818.4","20150513"
"2162","CN201120049505.9","20130227"
"2163","CN201120105365.2","20120711"
"2164","CN201120068815.5","20120815"
"2165","CN201120200916.3","20130619"
"2166","CN201120388689.1","20130529"
"2167","CN201420175654.3","20160504"
"2168","CN201520301435.X","20160921"
"2169","CN201220331769.8","20150603"
"2170","CN201220736977.6","20150429"
"2171","CN201120464130.2","20140219"
"2172","CN201220472675.2","20151104"
"2173","CN201220245922.5","20150722"
"2174","CN201420740362.X","20160406"
"2175","CN201020242016.0","20140820"
"2176","CN201420202112.0","20160525"
"2177","CN201420050302.5","20160210"
"2178","CN201320578702.9","20160706"
"2179","CN201220049969.4","20140312"
"2180","CN201220049970.7","20140521"
"2181","CN201320880328.8","20150708"
"2182","CN201320659235.2","20150805"
"2183","CN201120148256.9","20140108"
"2184","CN201120127635.X","20140312"
"2185","CN201320659249.4","20150923"
"2186","CN201320880425.7","20160127"
"2187","CN201220375501.4","20150916"
"2188","CN201320767243.9","20160720"
"2189","CN201220043940.5","20150128"
"2190","CN201320816405.3","20160309"
"2191","CN201420316646.6","20160406"
"2192","CN201320816290.8","20160518"
"2193","CN201520021698.5","20160914"
"2194","CN201220057270.2","20140604"
"2195","CN201320524722.8","20150805"
"2196","CN201320524685.0","20150805"
"2197","CN201120195488.X","20130522"
"2198","CN201120249101.4","20130522"
"2199","CN201120249104.8","20130306"
"2200","CN201120249105.2","20130522"
"2201","CN201320524723.2","20150916"
"2202","CN201220057270.2","20140604"
"2203","CN201320524722.8","20150805"
"2204","CN201320524685.0","20150805"
"2205","CN201120195488.X","20130522"
"2206","CN201120249101.4","20130522"
"2207","CN201120249104.8","20130306"
"2208","CN201120249105.2","20130522"
"2209","CN201320524723.2","20150916"
"2210","CN201220472962.3","20150819"
"2211","CN201220720032.5","20141203"
"2212","CN201220733845.8","20141126"
"2213","CN201220708153.8","20160224"
"2214","CN201120571436.8","20140507"
"2215","CN201120573256.3","20140827"
"2216","CN201320372520.6","20160224"
"2217","CN201420850395.X","20160928"
"2218","CN201220472962.3","20150819"
"2219","CN201220720032.5","20141203"
"2220","CN201220733845.8","20141126"
"2221","CN201220708153.8","20160224"
"2222","CN201120571436.8","20140507"
"2223","CN201120573256.3","20140827"
"2224","CN201320372520.6","20160224"
"2225","CN201420850395.X","20160928"
"2226","CN201220596815.7","20140709"
"2227","CN201220572061.1","20150325"
"2228","CN201220572130.9","20150325"
"2229","CN201220539137.0","20150506"
"2230","CN201120419958.6","20130227"
"2231","CN201320374740.2","20151125"
"2232","CN201220548487.3","20160106"
"2233","CN201320091048.9","20150325"
"2234","CN201320145595.0","20150506"
"2235","CN201220547177.X","20160120"
"2236","CN201320697710.5","20151223"
"2237","CN201320488861.X","20160302"
"2238","CN201320641187.4","20160302"
"2239","CN201420043413.3","20160316"
"2240","CN201320640910.7","20160907"
"2241","CN201320697710.5","20151223"
"2242","CN201320488861.X","20160302"
"2243","CN201320641187.4","20160302"
"2244","CN201420043413.3","20160316"
"2245","CN201320640910.7","20160907"
"2246","CN201220253083.1","20140326"
"2247","CN201220558500.3","20150325"
"2248","CN201120374314.X","20130424"
"2249","CN201420355069.1","20151209"
"2250","CN201320219083.4","20141231"
"2251","CN201420504324.4","20160622"
"2252","CN201120127340.2","20130424"
"2253","CN201220478461.6","20160224"
"2254","CN201120127343.6","20150527"
"2255","CN201320683090.X","20151125"
"2256","CN201220151936.0","20140305"
"2257","CN201220236488.4","20150826"
"2258","CN201220236698.3","20140625"
"2259","CN201220246766.4","20130821"
"2260","CN201220246768.3","20141210"
"2261","CN201220236516.2","20140723"
"2262","CN201320832659.4","20160330"
"2263","CN201420826871.4","20161012"
"2264","CN201220151936.0","20140305"
"2265","CN201220236488.4","20150826"
"2266","CN201220236698.3","20140625"
"2267","CN201220246766.4","20130821"
"2268","CN201220246768.3","20141210"
"2269","CN201220236516.2","20140723"
"2270","CN201320832659.4","20160330"
"2271","CN201420826871.4","20161012"
"2272","CN201420325708.X","20160907"
"2273","CN201420609821.0","20151230"
"2274","CN201420606551.8","20160323"
"2275","CN201420606538.2","20160615"
"2276","CN201420607214.0","20160914"
"2277","CN201310200471.2","20160720"
"2278","CN201120094385.4","20130306"
"2279","CN201320303178.4","20160120"
"2280","CN201220181149.0","20131218"
"2281","CN201120121856.6","20130227"
"2282","CN201120126476.1","20130306"
"2283","CN201220705260.5","20160210"
"2284","CN201120531766.4","20150204"
"2285","CN201420628906.3","20160824"
"2286","CN201220181149.0","20131218"
"2287","CN201120121856.6","20130227"
"2288","CN201120126476.1","20130306"
"2289","CN201220705260.5","20160210"
"2290","CN201120531766.4","20150204"
"2291","CN201420628906.3","20160824"
"2292","CN201320732281.0","20150715"
"2293","CN201320799059.2","20151028"
"2294","CN201320799136.4","20151028"
"2295","CN201320172510.8","20141210"
"2296","CN201020598849.0","20130605"
"2297","CN201120172183.7","20130306"
"2298","CN201120171765.3","20130306"
"2299","CN201320173325.0","20151118"
"2300","CN201320363281.8","20150708"
"2301","CN201120066951.0","20160127"
"2302","CN201420201693.6","20160330"
"2303","CN201220080686.6","20140101"
"2304","CN201120554656.X","20140101"
"2305","CN201120427984.3","20131106"
"2306","CN201420872701.X","20160928"
"2307","CN201420872450.5","20161012"
"2308","CN201320118386.7","20160127"
"2309","CN201320238807.X","20150624"
"2310","CN201320234590.5","20150624"
"2311","CN201220440211.3","20150715"
"2312","CN201320366192.9","20160217"
"2313","CN201020671236.5","20130220"
"2314","CN201120037568.2","20130306"
"2315","CN201120037596.4","20130306"
"2316","CN201120037599.8","20130227"
"2317","CN201120037598.3","20130828"
"2318","CN201220354494.X","20150211"
"2319","CN201420305897.4","20160928"
"2320","CN201220179840.5","20130626"
"2321","CN201420693675.4","20160914"
"2322","CN201320001180.6","20150422"
"2323","CN201220709506.6","20150909"
"2324","CN201320310460.5","20160106"
"2325","CN201420039874.3","20160413"
"2326","CN201320594903.8","20160413"
"2327","CN201320610295.5","20160413"
"2328","CN201320310461.X","20160720"
"2329","CN201320001180.6","20150422"
"2330","CN201220709506.6","20150909"
"2331","CN201320310460.5","20160106"
"2332","CN201420039874.3","20160413"
"2333","CN201320594903.8","20160413"
"2334","CN201320610295.5","20160413"
"2335","CN201320310461.X","20160720"
"2336","CN201320573576.8","20150715"
"2337","CN201320578706.7","20150204"
"2338","CN201420024048.1","20160316"
"2339","CN201320573527.4","20161026"
"2340","CN201220509280.5","20141203"
"2341","CN201420677442.5","20161005"
"2342","CN201220242333.1","20140820"
"2343","CN201420386224.6","20160420"
"2344","CN201430199314.X","20160810"
"2345","CN201220020817.1","20140702"
"2346","CN201120452079.3","20141203"
"2347","CN201320673369.X","20151021"
"2348","CN201320684619.X","20160601"
"2349","CN201320800391.6","20151209"
"2350","CN201320340150.8","20160224"
"2351","CN201320326514.7","20160406"
"2352","CN201130219666.3","20150930"
"2353","CN201220176245.6","20140319"
"2354","CN201320362087.8","20150722"
"2355","CN201320344559.7","20151104"
"2356","CN201220253407.1","20140416"
"2357","CN201020296044.0","20140319"
"2358","CN201220507677.0","20150325"
"2359","CN201220510858.9","20150429"
"2360","CN201220421089.5","20140319"
"2361","CN201120273892.4","20130410"
"2362","CN201120273894.3","20130529"
"2363","CN201120488908.3","20141203"
"2364","CN201120274022.9","20160203"
"2365","CN201320695489.X","20160413"
"2366","CN201420784127.2","20160615"
"2367","CN201220579217.9","20141224"
"2368","CN201420373282.5","20160106"
"2369","CN201420289073.2","20160120"
"2370","CN201320500364.7","20150225"
"2371","CN201220578960.2","20140416"
"2372","CN201220545467.0","20141224"
"2373","CN201420734205.8","20160511"
"2374","CN201320861060.3","20160817"
"2375","CN201520181887.9","20160831"
"2376","CN201220579217.9","20141224"
"2377","CN201420373282.5","20160106"
"2378","CN201420289073.2","20160120"
"2379","CN201320500364.7","20150225"
"2380","CN201220578960.2","20140416"
"2381","CN201220545467.0","20141224"
"2382","CN201420734205.8","20160511"
"2383","CN201320861060.3","20160817"
"2384","CN201520181887.9","20160831"
"2385","CN201130271064.2","20161005"
"2386","CN201130271065.7","20161005"
"2387","CN201130271121.7","20161005"
"2388","CN201030280115.3","20161012"
"2389","CN201030280111.5","20161012"
"2390","CN201030280109.8","20161012"
"2391","CN201030280106.4","20161012"
"2392","CN201030280097.9","20161012"
"2393","CN201230457295.7","20161109"
"2394","CN201030536875.6","20161116"
"2395","CN201030536922.7","20161116"
"2396","CN201030536936.9","20161116"
"2397","CN201030536938.8","20161116"
"2398","CN201030536951.3","20161116"
"2399","CN201320172081.4","20150520"
"2400","CN201220497285.0","20140219"
"2401","CN201320080870.5","20150708"
"2402","CN201020634981.2","20130227"
"2403","CN201020634722.X","20120829"
"2404","CN201420268783.7","20151125"
"2405","CN201220186094.2","20160622"
"2406","CN201220018333.3","20130821"
"2407","CN201220211570.1","20131002"
"2408","CN201320298278.2","20140115"
"2409","CN201320298153.X","20150617"
"2410","CN201320298160.X","20150617"
"2411","CN201320702900.1","20150617"
"2412","CN201320706709.4","20150617"
"2413","CN201320706475.3","20150805"
"2414","CN201220739011.8","20140101"
"2415","CN201220739005.2","20140101"
"2416","CN201220739761.5","20131225"
"2417","CN201120338968.7","20140108"
"2418","CN201120338964.9","20130306"
"2419","CN201320706795.9","20151014"
"2420","CN201420305950.0","20160113"
"2421","CN201420305864.X","20160113"
"2422","CN201420432199.0","20160420"
"2423","CN201420305842.3","20160406"
"2424","CN201220211571.6","20150624"
"2425","CN201320298159.7","20160720"
"2426","CN201220507379.1","20160921"
"2427","CN201220228500.7","20131120"
"2428","CN201320424891.4","20151216"
"2429","CN201320421313.5","20151118"
"2430","CN201120214943.6","20130619"
"2431","CN201120274800.4","20130306"
"2432","CN201120357966.2","20130918"
"2433","CN201320447159.9","20150909"
"2434","CN201130379197.1","20151216"
"2435","CN201130379202.9","20151216"
"2436","CN201130379214.1","20151216"
"2437","CN201130379224.5","20151216"
"2438","CN201130379226.4","20151216"
"2439","CN201130379229.8","20151216"
"2440","CN201130379232.X","20151216"
"2441","CN201130379235.3","20151216"
"2442","CN201130379239.1","20151216"
"2443","CN201130379245.7","20151216"
"2444","CN201130379247.6","20151216"
"2445","CN201130379251.2","20151216"
"2446","CN201130379253.1","20151216"
"2447","CN201130379257.X","20151216"
"2448","CN201130308270.6","20151028"
"2449","CN201130004105.1","20160316"
"2450","CN201130136175.2","20150708"
"2451","CN201130076385.7","20150527"
"2452","CN201130073998.5","20150527"
"2453","CN201130074000.3","20150527"
"2454","CN201130074003.7","20150527"
"2455","CN201130074004.1","20150527"
"2456","CN201130076486.4","20150527"
"2457","CN201130076487.9","20150527"
"2458","CN201130076489.8","20150527"
"2459","CN201130136516.6","20150708"
"2460","CN201130075188.3","20150527"
"2461","CN201130075189.8","20150527"
"2462","CN201130075210.4","20150527"
"2463","CN201130075512.1","20150527"
"2464","CN201130162510.6","20150729"
"2465","CN201130073730.1","20150527"
"2466","CN201130073732.0","20150527"
"2467","CN201130073733.5","20150527"
"2468","CN201130076120.7","20150527"
"2469","CN201130076389.5","20150527"
"2470","CN201130329656.5","20141105"
"2471","CN201130329658.4","20151104"
"2472","CN201130329648.0","20151104"
"2473","CN201130329649.5","20151104"
"2474","CN201130329650.8","20141105"
"2475","CN201130487921.2","20150204"
"2476","CN201130487139.0","20160210"
"2477","CN201130348498.8","20151118"
"2478","CN201130339551.8","20141112"
"2479","CN201130339552.2","20141112"
"2480","CN201130340137.9","20141112"
"2481","CN201130361183.7","20141210"
"2482","CN201130361166.3","20141210"
"2483","CN201130364703.X","20151209"
"2484","CN201130383468.0","20141210"
"2485","CN201130383470.8","20141210"
"2486","CN201130383476.5","20141210"
"2487","CN201130379238.7","20151216"
"2488","CN201230613975.3","20150204"
"2489","CN201230641688.3","20160210"
"2490","CN201230639511.X","20150204"
"2491","CN201230642614.1","20150204"
"2492","CN201230642279.5","20150204"
"2493","CN201230510581.5","20141210"
"2494","CN201230510582.X","20141210"
"2495","CN201230510597.6","20141210"
"2496","CN201230510601.9","20141210"
"2497","CN201230510586.8","20141210"
"2498","CN201230510587.2","20141210"
"2499","CN201230510620.1","20141210"
"2500","CN201230510624.X","20141210"
"2501","CN201230540974.0","20141224"
"2502","CN201230514211.9","20141210"
"2503","CN201230554269.6","20141231"
"2504","CN201230648618.0","20150211"
"2505","CN201230648487.6","20150211"
"2506","CN201230648524.3","20150211"
"2507","CN201230648558.2","20150218"
"2508","CN201230648570.3","20150218"
"2509","CN201230647997.1","20150211"
"2510","CN201230648126.1","20150211"
"2511","CN201230463067.0","20151118"
"2512","CN201230490352.1","20151209"
"2513","CN201230340047.4","20150909"
"2514","CN201230333151.0","20140910"
"2515","CN201230344047.1","20150909"
"2516","CN201230294351.X","20150819"
"2517","CN201230438955.7","20151104"
"2518","CN201230440011.3","20151104"
"2519","CN201230443557.4","20151104"
"2520","CN201230601983.6","20150121"
"2521","CN201230510699.8","20141210"
"2522","CN201230510700.7","20141210"
"2523","CN201230508459.4","20151216"
"2524","CN201230508460.7","20151216"
"2525","CN201330059664.1","20160504"
"2526","CN201330059667.5","20160504"
"2527","CN201330059669.4","20160504"
"2528","CN201330059671.1","20160504"
"2529","CN201330059674.5","20160504"
"2530","CN201330041318.0","20160406"
"2531","CN201330041319.5","20160406"
"2532","CN201330041343.9","20160406"
"2533","CN201330041305.3","20160406"
"2534","CN201330041306.8","20160330"
"2535","CN201330041313.8","20160406"
"2536","CN201330041314.2","20160406"
"2537","CN201330042793.X","20160406"
"2538","CN201330042794.4","20160406"
"2539","CN201330042795.9","20160406"
"2540","CN201330042801.0","20160406"
"2541","CN201330042802.5","20160406"
"2542","CN201330042803.X","20160406"
"2543","CN201330042804.4","20160406"
"2544","CN201330022719.1","20160323"
"2545","CN201330043560.1","20160406"
"2546","CN201230077622.6","20150513"
"2547","CN201230077623.0","20150513"
"2548","CN201230077642.3","20150513"
"2549","CN201230092218.6","20150520"
"2550","CN201230228632.5","20150729"
"2551","CN201230228633.X","20150729"
"2552","CN201230228646.7","20150729"
"2553","CN201230228650.3","20150729"
"2554","CN201230228653.7","20150729"
"2555","CN201230228660.7","20150729"
"2556","CN201230068900.1","20150513"
"2557","CN201230068902.0","20150513"
"2558","CN201230068899.2","20150513"
"2559","CN201230068903.5","20150513"
"2560","CN201230068904.X","20150513"
"2561","CN201230068905.4","20150513"
"2562","CN201230068906.9","20150513"
"2563","CN201030222977.0","20150812"
"2564","CN201030222995.9","20150812"
