"","SQH","SXRQ"
"823","CN201030230474.8","20160824"
"824","CN201030230472.9","20160824"
"825","CN201030230461.0","20160824"
"826","CN201030236238.7","20160907"
"827","CN201230318274.7","20160907"
"828","CN201230412833.0","20161019"
"829","CN201130305525.3","20161019"
"830","CN201230408377.2","20161019"
"831","CN201230408338.2","20161019"
"832","CN201130305519.8","20161019"
"833","CN201130305516.4","20161019"
"834","CN201030523279.4","20161109"
"835","CN201030523308.7","20161109"
"836","CN201030523317.6","20161109"
"837","CN201030523339.2","20161109"
"838","CN201030522576.7","20161109"
"839","CN201030522577.1","20161109"
"840","CN201030522580.3","20161109"
"841","CN201030522581.8","20161109"
"842","CN201030522611.5","20161109"
"843","CN201030508447.2","20161109"
"844","CN201030508448.7","20161109"
"845","CN201030508479.2","20161109"
"846","CN201030508384.0","20161109"
"847","CN201030508446.8","20161109"
"848","CN201030538616.7","20161116"
"849","CN201220222937.X","20140716"
"850","CN201220222938.4","20140716"
"851","CN201220317310.2","20140716"
"852","CN201220447703.5","20140813"
"853","CN201220493607.4","20150225"
"854","CN201220521850.2","20150701"
"855","CN201220521907.9","20140917"
"856","CN201220521908.3","20140416"
"857","CN201220482604.0","20140917"
"858","CN201220714070.X","20150812"
"859","CN201220713698.8","20150520"
"860","CN201220612035.7","20140917"
"861","CN201220382618.5","20140716"
"862","CN201220379111.4","20131113"
"863","CN201220151236.1","20130911"
"864","CN201220375889.8","20131211"
"865","CN201220390984.5","20141224"
"866","CN201220371680.4","20150225"
"867","CN201220349251.7","20140716"
"868","CN201220381226.7","20150225"
"869","CN201220165651.2","20130710"
"870","CN201220450472.3","20141119"
"871","CN201220431347.8","20140521"
"872","CN201220431313.9","20140618"
"873","CN201220429489.0","20140326"
"874","CN201220690349.9","20150225"
"875","CN201220530618.5","20150812"
"876","CN201220646852.4","20140521"
"877","CN201220646834.6","20141029"
"878","CN201220666733.5","20150527"
"879","CN201220678833.X","20150114"
"880","CN201220678866.4","20150701"
"881","CN201220666849.9","20141029"
"882","CN201220725559.7","20150729"
"883","CN201220725707.5","20150225"
"884","CN201220631832.X","20150408"
"885","CN201220612676.2","20140226"
"886","CN201220618558.2","20140813"
"887","CN201220548532.5","20150527"
"888","CN201220587110.9","20140108"
"889","CN201220556460.9","20140917"
"890","CN201220246602.1","20141029"
"891","CN201220215043.8","20140521"
"892","CN201220177521.0","20130807"
"893","CN201220203320.3","20140226"
"894","CN201220238770.6","20141029"
"895","CN201220592013.9","20150520"
"896","CN201220587133.X","20140108"
"897","CN201220321272.8","20150812"
"898","CN201220322120.X","20141029"
"899","CN201220590573.0","20140813"
"900","CN201220096320.8","20131113"
"901","CN201220121558.1","20150520"
"902","CN201220101652.0","20130911"
"903","CN201220101659.2","20130710"
"904","CN201220101654.X","20131002"
"905","CN201220113124.7","20140716"
"906","CN201220165859.4","20130710"
"907","CN201220071898.8","20131211"
"908","CN201120100732.X","20120704"
"909","CN201120089994.0","20120808"
"910","CN201120136768.3","20120829"
"911","CN201120136769.8","20130227"
"912","CN201120053554.X","20130320"
"913","CN201120047162.2","20120829"
"914","CN201120055374.5","20130227"
"915","CN201120111273.5","20140416"
"916","CN201120103004.4","20130710"
"917","CN201120140797.7","20130710"
"918","CN201120149033.4","20130227"
"919","CN201120149031.5","20130227"
"920","CN201120149032.X","20120829"
"921","CN201120032524.0","20120418"
"922","CN201120032529.3","20130306"
"923","CN201120040725.5","20130306"
"924","CN201120016536.4","20120208"
"925","CN201120016208.4","20120523"
"926","CN201120014241.3","20120523"
"927","CN201120047931.9","20120523"
"928","CN201120047956.9","20120829"
"929","CN201120143717.3","20120808"
"930","CN201120070838.X","20120808"
"931","CN201120198122.8","20130710"
"932","CN201120172322.6","20130306"
"933","CN201120287793.1","20131113"
"934","CN201120345872.3","20130807"
"935","CN201120555966.3","20130522"
"936","CN201120555784.6","20140108"
"937","CN201120555987.5","20140226"
"938","CN201120510695.X","20130320"
"939","CN201120510729.5","20140122"
"940","CN201120454285.8","20130320"
"941","CN201120568344.4","20140521"
"942","CN201120462336.1","20130911"
"943","CN201120409806.8","20130911"
"944","CN201120406780.1","20130306"
"945","CN201120510704.5","20130612"
"946","CN201120466655.X","20130403"
"947","CN201120466661.5","20130911"
"948","CN201120466679.5","20131002"
"949","CN201120322644.4","20130306"
"950","CN201120322651.4","20130403"
"951","CN201120400931.2","20140716"
"952","CN201120327831.1","20130710"
"953","CN201120449690.0","20130807"
"954","CN201120434617.6","20131113"
"955","CN201020218819.2","20111214"
"956","CN201020266416.5","20120111"
"957","CN201020266445.1","20120620"
"958","CN201020286170.8","20120111"
"959","CN201020539084.3","20120111"
"960","CN201020500833.1","20120613"
"961","CN201020157897.6","20120418"
"962","CN201020659537.6","20130227"
"963","CN201020678971.9","20130612"
"964","CN201020662330.4","20120502"
"965","CN201020582818.6","20120926"
"966","CN201020590709.9","20130306"
"967","CN201020595124.6","20130227"
"968","CN201020526233.2","20120620"
"969","CN201020617249.4","20130306"
"970","CN201020626215.1","20111214"
"971","CN201020626870.7","20130227"
"972","CN201020621320.6","20130306"
"973","CN201020212218.0","20111214"
"974","CN201020541836.X","20120208"
"975","CN201020524547.9","20120208"
"976","CN201020524549.8","20120704"
"977","CN201020298488.8","20130227"
"978","CN201020541873.0","20120208"
"979","CN201020541874.5","20111214"
"980","CN201020661694.0","20130227"
"981","CN201020661698.9","20120523"
"982","CN201020661702.1","20130320"
"983","CN201020612282.8","20120111"
"984","CN201020648800.1","20120808"
"985","CN201020668658.7","20130227"
"986","CN201020644270.3","20130306"
"987","CN201020648785.0","20120613"
"988","CN201020668681.6","20130403"
"989","CN201020611109.6","20130306"
"990","CN201020657782.3","20130306"
"991","CN201020537706.9","20120808"
"992","CN201020575969.9","20120808"
"993","CN201020511366.2","20111214"
"994","CN201120354112.9","20130807"
"995","CN201120336411.X","20130320"
"996","CN201120531613.X","20130320"
"997","CN201120531642.6","20130612"
"998","CN201120531644.5","20130612"
"999","CN201120531677.X","20130306"
"1000","CN201120536166.7","20140108"
"1001","CN201120518518.6","20131211"
"1002","CN201120518526.0","20130403"
"1003","CN201120537427.7","20140716"
"1004","CN201120537443.6","20140416"
"1005","CN201120537444.0","20140813"
"1006","CN201120566944.7","20130612"
"1007","CN201120531933.5","20130807"
"1008","CN201120257967.X","20130612"
"1009","CN201020244686.6","20120704"
"1010","CN201020249266.7","20120208"
"1011","CN201020278635.5","20110831"
"1012","CN201020252117.6","20120418"
"1013","CN201020278471.6","20120111"
"1014","CN201020278550.7","20130306"
"1015","CN201020267680.0","20111214"
"1016","CN201420237784.5","20151125"
"1017","CN201420077206.X","20151125"
"1018","CN201320191340.8","20151202"
"1019","CN201320212403.3","20151202"
"1020","CN201420181567.9","20151216"
"1021","CN201320837065.2","20151216"
"1022","CN201320376709.2","20150729"
"1023","CN201320015489.0","20150520"
"1024","CN201320020267.8","20150408"
"1025","CN201320018381.7","20150520"
"1026","CN201320033150.3","20150114"
"1027","CN201320035621.4","20141029"
"1028","CN201320025324.1","20150520"
"1029","CN201320087565.9","20150520"
"1030","CN201320116553.4","20150812"
"1031","CN201320073442.X","20140813"
"1032","CN201320104532.0","20150527"
"1033","CN201320102295.4","20140813"
"1034","CN201320204598.7","20150114"
"1035","CN201320160878.2","20141029"
"1036","CN201320200418.8","20150114"
"1037","CN201320241244.X","20150701"
"1038","CN201320241255.8","20141119"
"1039","CN201320236432.3","20141224"
"1040","CN201320125536.7","20150812"
"1041","CN201320125494.7","20150902"
"1042","CN201320125516.X","20150520"
"1043","CN201320342244.9","20150520"
"1044","CN201320293519.4","20150408"
"1045","CN201320312329.2","20150902"
"1046","CN201320293706.2","20150729"
"1047","CN201320237985.0","20150225"
"1048","CN201320237923.X","20150401"
"1049","CN201320180047.1","20141224"
"1050","CN201320177190.5","20141224"
"1051","CN201320177149.8","20150114"
"1052","CN201320212393.3","20150701"
"1053","CN201320237860.8","20150520"
"1054","CN201320377593.4","20150701"
"1055","CN201320216747.1","20141224"
"1056","CN201320363055.X","20141119"
"1057","CN201320236421.5","20150701"
"1058","CN201320216377.1","20140716"
"1059","CN201320527647.0","20150701"
"1060","CN201320377468.3","20150930"
"1061","CN201320377740.8","20150930"
"1062","CN201420187597.0","20150930"
"1063","CN201220521906.4","20151021"
"1064","CN201220631887.0","20151125"
"1065","CN201320428628.2","20160113"
"1066","CN201320267981.7","20160113"
"1067","CN201320216710.9","20160113"
"1068","CN201320878584.3","20160113"
"1069","CN201320881448.X","20160113"
"1070","CN201220234691.8","20151216"
"1071","CN201320882003.3","20160210"
"1072","CN201320536353.4","20160210"
"1073","CN201520044389.X","20160210"
"1074","CN201320837062.9","20160210"
"1075","CN201320841866.6","20160210"
"1076","CN201120414095.3","20151216"
"1077","CN201120296486.X","20151007"
"1078","CN201120111331.4","20140611"
"1079","CN201120555997.9","20160224"
"1080","CN201320683589.0","20151223"
"1081","CN201420180374.1","20160210"
"1082","CN201320178372.4","20160316"
"1083","CN201420548132.3","20160316"
"1084","CN201420281931.9","20160316"
"1085","CN201320852616.2","20160316"
"1086","CN201220079164.4","20160427"
"1087","CN201220079162.5","20160427"
"1088","CN201220079163.X","20160427"
"1089","CN201220079204.5","20160427"
"1090","CN201320667389.6","20151223"
"1091","CN201320572550.1","20160413"
"1092","CN201320268775.8","20160413"
"1093","CN201320087564.4","20160413"
"1094","CN201320216650.0","20160413"
"1095","CN201320842196.X","20160413"
"1096","CN201020270184.0","20150902"
"1097","CN201020266453.6","20140910"
"1098","CN201020648722.5","20150204"
"1099","CN201020161095.2","20150527"
"1100","CN201020161102.9","20140611"
"1101","CN201020644278.X","20150121"
"1102","CN201020644287.9","20150121"
"1103","CN201020676050.9","20150211"
"1104","CN201020610916.6","20160106"
"1105","CN201020623234.9","20160113"
"1106","CN201020189041.7","20150624"
"1107","CN201020212222.7","20150722"
"1108","CN201020662441.5","20150204"
"1109","CN201020662403.X","20150204"
"1110","CN201020662723.5","20150204"
"1111","CN201020574440.5","20131211"
"1112","CN201020545319.X","20141126"
"1113","CN201020575045.9","20141217"
"1114","CN201020540434.8","20151111"
"1115","CN201020298489.2","20131016"
"1116","CN201020524541.1","20141029"
"1117","CN201020524542.6","20151104"
"1118","CN201020524553.4","20151104"
"1119","CN201020513589.2","20151028"
"1120","CN201020500907.1","20141022"
"1121","CN201020282332.0","20141008"
"1122","CN201020282287.9","20141008"
"1123","CN201020597890.6","20141231"
"1124","CN201020584842.3","20131218"
"1125","CN201020564359.9","20141210"
"1126","CN201120077793.9","20150513"
"1127","CN201120040726.X","20150408"
"1128","CN201120187651.8","20140730"
"1129","CN201120317980.X","20151028"
"1130","CN201120322653.3","20151028"
"1131","CN201120152147.4","20150624"
"1132","CN201120293143.8","20151007"
"1133","CN201120331395.5","20141029"
"1134","CN201120371530.9","20151111"
"1135","CN201120466648.X","20160113"
"1136","CN201120561304.7","20160224"
"1137","CN201120556475.0","20160224"
"1138","CN201120556517.0","20160224"
"1139","CN201220037646.3","20160323"
"1140","CN201220037648.2","20160323"
"1141","CN201220037649.7","20160323"
"1142","CN201220037650.X","20160323"
"1143","CN201220037651.4","20160323"
"1144","CN201220037652.9","20160323"
"1145","CN201220037696.1","20160323"
"1146","CN201220063656.4","20160413"
"1147","CN201220215545.0","20150701"
"1148","CN201120400930.8","20131204"
"1149","CN201120450593.3","20160106"
"1150","CN201220246593.6","20150722"
"1151","CN201220067351.0","20160413"
"1152","CN201120162569.X","20150708"
"1153","CN201220089898.0","20160504"
"1154","CN201420340553.7","20160518"
"1155","CN201420342309.4","20160518"
"1156","CN201320853424.3","20160615"
"1157","CN201220176976.0","20160615"
"1158","CN201320035662.3","20160615"
"1159","CN201320592195.4","20160615"
"1160","CN201420341975.6","20160615"
"1161","CN201020191810.7","20160629"
"1162","CN201420508004.6","20160629"
"1163","CN201120172279.3","20160720"
"1164","CN201120172318.X","20160720"
"1165","CN201220240602.0","20160720"
"1166","CN201220240704.2","20160720"
"1167","CN201220240702.3","20160720"
"1168","CN201220241851.1","20160720"
"1169","CN201320848608.0","20160720"
"1170","CN201220263403.1","20160803"
"1171","CN201220521371.0","20160803"
"1172","CN201020228977.6","20160803"
"1173","CN201020228986.5","20160803"
"1174","CN201020231620.3","20160810"
"1175","CN201020231650.4","20160810"
"1176","CN201220295797.9","20160810"
"1177","CN201420113488.4","20160817"
"1178","CN201420373602.7","20160817"
"1179","CN201420485685.9","20160824"
"1180","CN201420437596.7","20160824"
"1181","CN201520494475.0","20160824"
"1182","CN201520487828.4","20160824"
"1183","CN201320122791.6","20160817"
"1184","CN201320467034.2","20160921"
"1185","CN201220380960.1","20160928"
"1186","CN201120258874.9","20160907"
"1187","CN201120258929.6","20160907"
"1188","CN201020265943.4","20160907"
"1189","CN201520487803.4","20160914"
"1190","CN201520215169.9","20160914"
"1191","CN201120314010.4","20161019"
"1192","CN201220431311.X","20161019"
"1193","CN201020513046.0","20161019"
"1194","CN201220431331.7","20161019"
"1195","CN201220431322.8","20161019"
"1196","CN201020500834.6","20161019"
"1197","CN201220428306.3","20161019"
"1198","CN201220498975.8","20161109"
"1199","CN201120356787.7","20161109"
"1200","CN201120356789.6","20161109"
"1201","CN201120356790.9","20161109"
"1202","CN201220498971.X","20161109"
"1203","CN201220496310.3","20161109"
"1204","CN201220496346.1","20161109"
"1205","CN201020526135.9","20161109"
"1206","CN201010107444.7","20140326"
"1207","CN201420384296.7","20160622"
"1208","CN201420286459.8","20160615"
"1209","CN201020541747.5","20161109"
"1210","CN201020544367.7","20161109"
"1211","CN201020544378.5","20161109"
"1212","CN201010107444.7","20140326"
"1213","CN201420384296.7","20160622"
"1214","CN201420286459.8","20160615"
"1215","CN201020541747.5","20161109"
"1216","CN201020544367.7","20161109"
"1217","CN201020544378.5","20161109"
"1218","CN201330145927.0","20160622"
"1219","CN201330145928.5","20160622"
"1220","CN201330145940.6","20160622"
"1221","CN201330145941.0","20160622"
"1222","CN201330145956.7","20160622"
"1223","CN201220113404.8","20141231"
"1224","CN201220338165.6","20140625"
"1225","CN201220337977.9","20131127"
"1226","CN201320231634.9","20150722"
"1227","CN201320215665.5","20150722"
"1228","CN201320251377.5","20140903"
"1229","CN201320439568.4","20150513"
"1230","CN201320247602.8","20150722"
"1231","CN201120106894.4","20121003"
"1232","CN201120228389.7","20130306"
"1233","CN201320177644.9","20151028"
"1234","CN201320234464.X","20151104"
"1235","CN201320439209.9","20160120"
"1236","CN201420523624.7","20160120"
"1237","CN201420510806.0","20160224"
"1238","CN201320439762.2","20160413"
"1239","CN201420510903.X","20160413"
"1240","CN201220310035.1","20150819"
"1241","CN201320247604.7","20160629"
"1242","CN201320260464.7","20160629"
"1243","CN201320223259.3","20160720"
"1244","CN201320439762.2","20160413"
"1245","CN201420510903.X","20160413"
"1246","CN201220310035.1","20150819"
"1247","CN201320247604.7","20160629"
"1248","CN201320260464.7","20160629"
"1249","CN201320223259.3","20160720"
"1250","CN201220139100.9","20131211"
"1251","CN201220192123.6","20150204"
"1252","CN201220185512.6","20140611"
"1253","CN201220189089.7","20130911"
"1254","CN201320146899.9","20150318"
"1255","CN201220577066.3","20140917"
"1256","CN201220505768.0","20140813"
"1257","CN201320300273.9","20150812"
"1258","CN201020259486.8","20111019"
"1259","CN201020619603.7","20130306"
"1260","CN201120213675.6","20131127"
"1261","CN201120214868.3","20130306"
"1262","CN201120326860.6","20131127"
"1263","CN201120322298.X","20130306"
"1264","CN201320280152.2","20150923"
"1265","CN201320512226.0","20151118"
"1266","CN201320234309.8","20151118"
"1267","CN201320330143.X","20151118"
"1268","CN201420222182.2","20160113"
"1269","CN201420222037.4","20160210"
"1270","CN201320378329.2","20160210"
"1271","CN201320502411.1","20160323"
"1272","CN201320387086.9","20160622"
"1273","CN201020584556.7","20120222"
"1274","CN201420167729.3","20151104"
"1275","CN201020603657.4","20140326"
"1276","CN201020601863.1","20140416"
"1277","CN201220022933.7","20140827"
"1278","CN201120284520.1","20141008"
"1279","CN201210113678.1","20150610"
"1280","CN201110209289.4","20150916"
"1281","CN201210200334.4","20160803"
"1282","CN201220031885.8","20150121"
"1283","CN201220051030.1","20141224"
"1284","CN201220064068.2","20140514"
"1285","CN201220077536.X","20140205"
"1286","CN201220203703.0","20150225"
"1287","CN201220097645.8","20150805"
"1288","CN201220054166.8","20140903"
"1289","CN201220022428.2","20140924"
"1290","CN201220123378.7","20140723"
"1291","CN201220210981.9","20141015"
"1292","CN201220243030.1","20131106"
"1293","CN201220223263.5","20150225"
"1294","CN201020193814.9","20130703"
"1295","CN201020280740.2","20131106"
"1296","CN201020263895.5","20140402"
"1297","CN201020233317.7","20130227"
"1298","CN201120512865.8","20140723"
"1299","CN201320165898.9","20150708"
"1300","CN201320160842.4","20150708"
"1301","CN201220350671.7","20150819"
"1302","CN201220547234.4","20141126"
"1303","CN201220681012.1","20150708"
"1304","CN201220689589.7","20150603"
"1305","CN201220704863.3","20150708"
"1306","CN201220703317.8","20150805"
"1307","CN201220702419.8","20150805"
"1308","CN201220405068.4","20141126"
"1309","CN201220304596.0","20150805"
"1310","CN201220338297.9","20150819"
"1311","CN201220496651.0","20150121"
"1312","CN201220443813.4","20141224"
"1313","CN201220223642.4","20150408"
"1314","CN201220208616.4","20140924"
"1315","CN201220218350.1","20140115"
"1316","CN201220462749.4","20150506"
"1317","CN201220443565.3","20150121"
"1318","CN201220448665.5","20150708"
"1319","CN201220370725.6","20140924"
"1320","CN201220322852.9","20150708"
"1321","CN201220605514.6","20150819"
"1322","CN201220605502.3","20150819"
"1323","CN201220551748.7","20141126"
"1324","CN201220652086.2","20150708"
"1325","CN201320209368.X","20150708"
"1326","CN201320390472.3","20150121"
"1327","CN201320357796.7","20150318"
"1328","CN201320576877.6","20150708"
"1329","CN201320580868.4","20150805"
"1330","CN201320216412.X","20150805"
"1331","CN201420287274.9","20150715"
"1332","CN201420053994.9","20150603"
"1333","CN201320844140.8","20150708"
"1334","CN201320135394.2","20150121"
"1335","CN201320138298.3","20150708"
"1336","CN201320136954.6","20141105"
"1337","CN201320787910.X","20150805"
"1338","CN201020542351.2","20130306"
"1339","CN201020542353.1","20130327"
"1340","CN201020542361.6","20130306"
"1341","CN201020244266.8","20130424"
"1342","CN201020269937.6","20131106"
"1343","CN201020254325.X","20111207"
"1344","CN201020286469.3","20140226"
"1345","CN201020525474.5","20130306"
"1346","CN201020596999.8","20130424"
"1347","CN201020648071.X","20120808"
"1348","CN201020659256.0","20140903"
"1349","CN201020625442.2","20130424"
"1350","CN201020659928.8","20140806"
"1351","CN201020693918.6","20130306"
"1352","CN201020662102.7","20131204"
"1353","CN201120006774.7","20121003"
"1354","CN201120005453.5","20150121"
"1355","CN201120059617.2","20140514"
"1356","CN201120059860.4","20140604"
"1357","CN201120059763.5","20140402"
"1358","CN201120050743.1","20130227"
"1359","CN201120075828.5","20130313"
"1360","CN201120069281.8","20141119"
"1361","CN201120054476.5","20130424"
"1362","CN201120054112.7","20140806"
"1363","CN201120220156.2","20131204"
"1364","CN201120266122.7","20140219"
"1365","CN201120271247.9","20130710"
"1366","CN201120215061.1","20131016"
"1367","CN201120199889.2","20140115"
"1368","CN201120195700.2","20140806"
"1369","CN201120195743.0","20131211"
"1370","CN201120153669.6","20140402"
"1371","CN201120153771.6","20140115"
"1372","CN201120169740.X","20130320"
"1373","CN201120182521.5","20130731"
"1374","CN201120325996.5","20140917"
"1375","CN201120303095.6","20140702"
"1376","CN201120203300.1","20130731"
"1377","CN201120406737.5","20150722"
"1378","CN201120362655.5","20140402"
"1379","CN201120284610.0","20130731"
"1380","CN201120320938.3","20140723"
"1381","CN201120389685.5","20131016"
"1382","CN201120394267.5","20140604"
"1383","CN201120394642.6","20140115"
"1384","CN201120485792.8","20140604"
"1385","CN201120526471.8","20150121"
"1386","CN201120557187.7","20150819"
"1387","CN201120569923.0","20130904"
"1388","CN201120541234.9","20140219"
"1389","CN201120467474.9","20140514"
"1390","CN201320033282.6","20150909"
"1391","CN201320043147.X","20150909"
"1392","CN201120092257.6","20150909"
"1393","CN201320315929.4","20150909"
"1394","CN201220721234.1","20150909"
"1395","CN201320121923.3","20150909"
"1396","CN201320159782.4","20150909"
"1397","CN201320292737.6","20150909"
"1398","CN201220268555.0","20151223"
"1399","CN201420369085.6","20151209"
"1400","CN201420018916.5","20151209"
"1401","CN201120429622.8","20151209"
"1402","CN201320433793.7","20151209"
"1403","CN201320033710.5","20151209"
"1404","CN201320509140.2","20151209"
"1405","CN201320467227.8","20151209"
"1406","CN201420041486.9","20160106"
"1407","CN201320486676.7","20160106"
"1408","CN201320477294.8","20160106"
"1409","CN201320342023.1","20160106"
"1410","CN201320267053.0","20160106"
"1411","CN201320300385.4","20160106"
"1412","CN201320639041.6","20160106"
"1413","CN201320718061.2","20160106"
"1414","CN201120478303.6","20150923"
"1415","CN201120569924.5","20150923"
"1416","CN201220024716.1","20150923"
"1417","CN201220721233.7","20151014"
"1418","CN201320061693.6","20151014"
"1419","CN201320018008.1","20151014"
"1420","CN201320220196.6","20151014"
"1421","CN201420343137.2","20151014"
"1422","CN201320216622.9","20151014"
"1423","CN201320315893.X","20151014"
"1424","CN201220218378.5","20151028"
"1425","CN201220605673.6","20151028"
"1426","CN201320573395.5","20151118"
"1427","CN201320113323.2","20151118"
"1428","CN201320403327.4","20151118"
"1429","CN201320433253.9","20151118"
"1430","CN201320306568.7","20151118"
"1431","CN201320315894.4","20151118"
"1432","CN201220365569.4","20151118"
"1433","CN201320159702.5","20160113"
"1434","CN201220279433.1","20160120"
"1435","CN201220197148.5","20160120"
"1436","CN201220218363.9","20160120"
"1437","CN201220337990.4","20160120"
"1438","CN201220420452.1","20160210"
"1439","CN201220609199.4","20160210"
"1440","CN201320704630.8","20160210"
"1441","CN201220278432.5","20160210"
"1442","CN201120404826.6","20151209"
"1443","CN201120349184.4","20131106"
"1444","CN201320347982.2","20150812"
"1445","CN201320391789.9","20150819"
"1446","CN201320314683.9","20150722"
"1447","CN201320598374.9","20151111"
"1448","CN201320598290.5","20151111"
"1449","CN201320266985.3","20160309"
"1450","CN201120430747.2","20160309"
"1451","CN201120430748.7","20160309"
"1452","CN201220321308.2","20160309"
"1453","CN201220321049.3","20160309"
"1454","CN201220255974.0","20160309"
"1455","CN201220477922.8","20160309"
"1456","CN201220217294.X","20160309"
"1457","CN201220217154.2","20160309"
"1458","CN201220632574.7","20160309"
"1459","CN201220605753.1","20160309"
"1460","CN201220079524.0","20160427"
"1461","CN201220079400.2","20160427"
"1462","CN201220079484.X","20160427"
"1463","CN201220079508.1","20160427"
"1464","CN201320783518.8","20160120"
"1465","CN201320889984.4","20160224"
"1466","CN201320627555.X","20151202"
"1467","CN201220477975.X","20160406"
"1468","CN201220350904.3","20160406"
"1469","CN201220337963.7","20160406"
"1470","CN201420001801.5","20160406"
"1471","CN201420004237.2","20160406"
"1472","CN201220633870.9","20160406"
"1473","CN201320020892.2","20160406"
"1474","CN201320087403.5","20160406"
"1475","CN201220242907.5","20160406"
"1476","CN201220242994.4","20160406"
"1477","CN201220138748.4","20160406"
"1478","CN201220218320.0","20160406"
"1479","CN201320547856.1","20160406"
"1480","CN201020246696.3","20140827"
"1481","CN201020187686.7","20120711"
"1482","CN201020630983.4","20130123"
"1483","CN201020631309.8","20130123"
"1484","CN201020226370.4","20150729"
"1485","CN201020634687.1","20150121"
"1486","CN201020633360.2","20140122"
"1487","CN201020542344.2","20121121"
"1488","CN201020607056.0","20130116"
"1489","CN201120022709.3","20150318"
"1490","CN201120021473.1","20150325"
"1491","CN201120022728.6","20150318"
"1492","CN201120247938.5","20150902"
"1493","CN201220031005.7","20160323"
"1494","CN201220392716.7","20150916"
"1495","CN201120256245.2","20150902"
"1496","CN201120250721.X","20150902"
"1497","CN201120491598.0","20160113"
"1498","CN201120540313.8","20150204"
"1499","CN201220031461.1","20160323"
"1500","CN201220031044.7","20160323"
"1501","CN201220186633.2","20150617"
"1502","CN201120404803.5","20151209"
"1503","CN201220287833.7","20150729"
"1504","CN201220287836.0","20150729"
"1505","CN201220287838.X","20150729"
"1506","CN201220287841.1","20150729"
"1507","CN201220287819.7","20150729"
"1508","CN201220287824.8","20150729"
"1509","CN201220059344.6","20160406"
"1510","CN201320033608.5","20160511"
"1511","CN201320033025.2","20160511"
"1512","CN201320447985.3","20160511"
"1513","CN201220593955.9","20160511"
"1514","CN201320607284.1","20160511"
"1515","CN201320568174.9","20160511"
"1516","CN201320499711.9","20160511"
"1517","CN201220624637.4","20160511"
"1518","CN201220323689.8","20160511"
"1519","CN201220432919.4","20160511"
"1520","CN201220421312.6","20160511"
"1521","CN201220380889.7","20160511"
"1522","CN201220420466.3","20160608"
"1523","CN201220337903.5","20160608"
"1524","CN201220157259.3","20160608"
"1525","CN201320279549.X","20160608"
"1526","CN201420129117.5","20160525"
"1527","CN201420684004.1","20160608"
"1528","CN201220191973.4","20160622"
"1529","CN201320689340.0","20160608"
"1530","CN201320147098.4","20160608"
"1531","CN201220228941.7","20160706"
"1532","CN201220228943.6","20160706"
"1533","CN201420151334.4","20160706"
"1534","CN201520196500.7","20160706"
"1535","CN201320287034.4","20160706"
"1536","CN201520249294.1","20160713"
"1537","CN201420287356.3","20160720"
"1538","CN201120524735.6","20160803"
"1539","CN201320090233.6","20160803"
"1540","CN201220605511.2","20160803"
"1541","CN201220499827.8","20160803"
"1542","CN201320499770.6","20160810"
"1543","CN201320499891.0","20160810"
"1544","CN201320447996.1","20160810"
"1545","CN201420090851.5","20160817"
"1546","CN201420004238.7","20160817"
"1547","CN201420371861.6","20160824"
"1548","CN201420375560.0","20160824"
"1549","CN201420750777.5","20160824"
"1550","CN201420211592.7","20160824"
"1551","CN201420673565.1","20160831"
"1552","CN201420157746.9","20160831"
"1553","CN201420369207.1","20160831"
"1554","CN201420492383.4","20160831"
"1555","CN201420492862.6","20160831"
"1556","CN201420429654.1","20160921"
"1557","CN201420410571.8","20160907"
"1558","CN201420410618.0","20160907"
"1559","CN201220357484.1","20160907"
"1560","CN201220354680.3","20160907"
"1561","CN201220354691.1","20160907"
"1562","CN201320319252.1","20160907"
"1563","CN201320319888.6","20160907"
"1564","CN201220416761.1","20161012"
"1565","CN201220416387.5","20161012"
"1566","CN201220416792.7","20161012"
"1567","CN201220500302.1","20161012"
"1568","CN201220610231.0","20161012"
"1569","CN201220591941.3","20161012"
"1570","CN201420569838.8","20161012"
"1571","CN201220421169.0","20161019"
"1572","CN201320572748.X","20161109"
"1573","CN201320602983.7","20161109"
"1574","CN201220591941.3","20161012"
"1575","CN201420569838.8","20161012"
"1576","CN201220421169.0","20161019"
"1577","CN201320572748.X","20161109"
"1578","CN201320602983.7","20161109"
"1579","CN201120282325.5","20140917"
"1580","CN201220363026.9","20150304"
"1581","CN201120386822.X","20140730"
"1582","CN201320724733.0","20151125"
"1583","CN201320095275.9","20141217"
"1584","CN201320174900.9","20150603"
"1585","CN201320312030.7","20150805"
"1586","CN201320521949.7","20151028"
"1587","CN201320620851.7","20151118"
"1588","CN201320428543.4","20151118"
"1589","CN201320388075.2","20151118"
"1590","CN201420395295.2","20160120"
"1591","CN201120041599.5","20151230"
"1592","CN201420397637.4","20160302"
"1593","CN201420268493.2","20160330"
"1594","CN201120059881.6","20160427"
"1595","CN201420505492.5","20160817"
"1596","CN201420707474.5","20160824"
"1597","CN201420594481.9","20160824"
"1598","CN201520054720.6","20160914"
"1599","CN201420484276.7","20161019"
"1600","CN201420417490.0","20161019"
"1601","CN201320122056.5","20150415"
"1602","CN201220623498.3","20141119"
"1603","CN201320090707.7","20150610"
"1604","CN201320120232.1","20150415"
"1605","CN201320436868.7","20151223"
"1606","CN201320331429.X","20160217"
"1607","CN201320459748.9","20160217"
"1608","CN201420038026.0","20160817"
