,SQH,SXRQ
932,CN201220213723.6,20141126
933,CN201220216128.8,20130821
934,CN201220216129.2,20130821
935,CN201220192343.9,20140423
936,CN201220192366.X,20130925
937,CN201120570259.1,20140312
938,CN201120564081.X,20131030
939,CN201320142810.1,20150527
940,CN201220694136.3,20150304
941,CN201220695642.4,20141217
942,CN201220597628.0,20150722
943,CN201220660325.9,20150610
944,CN201220656479.0,20140507
945,CN201220660377.6,20141001
946,CN201220390136.4,20141015
947,CN201220335181.X,20141015
948,CN201220421725.4,20141015
949,CN201220421929.8,20140723
950,CN201220493642.6,20131204
951,CN201220461587.2,20150311
952,CN201220461785.9,20150311
953,CN201320347922.0,20150211
954,CN201320547827.5,20150527
955,CN201320444690.0,20150708
956,CN201320574163.1,20150325
957,CN201320229168.0,20150408
958,CN201320628257.2,20150325
959,CN201320687883.9,20150708
960,CN201420189659.1,20150812
961,CN201420188263.5,20150805
962,CN201420122523.9,20150325
963,CN201320857001.9,20150826
964,CN201320613862.2,20150826
965,CN201320808721.6,20150603
966,CN201320875435.1,20150610
967,CN201320892456.4,20150729
968,CN201320890036.2,20150826
969,CN201320891401.1,20150422
970,CN201120289906.1,20130320
971,CN201120325056.6,20130605
972,CN201120405713.8,20130410
973,CN201120405720.8,20130724
974,CN201120411822.0,20130925
975,CN201120434413.2,20130821
976,CN201120417747.9,20130904
977,CN201120559150.8,20131204
978,CN201120568744.5,20140618
979,CN201120568266.8,20131113
980,CN201120565303.X,20150311
981,CN201120563350.0,20150610
982,CN201420382200.3,20151209
983,CN201320664743.X,20151209
984,CN201420615069.0,20160106
985,CN201220693977.2,20160106
986,CN201320816957.4,20150923
987,CN201220656460.6,20150930
988,CN201320856592.8,20151118
989,CN201320661777.3,20151118
990,CN201420853210.0,20151223
991,CN201320863829.5,20160217
992,CN201420529431.2,20160210
993,CN201320438337.1,20160203
994,CN201120566977.1,20160224
995,CN201220646356.9,20160113
996,CN201220693989.5,20160316
997,CN201420824610.9,20160316
998,CN201420519811.8,20160420
999,CN201420389122.X,20160420
1000,CN201420688229.4,20160316
1001,CN201420451645.2,20160316
1002,CN201420505613.6,20160323
1003,CN201120341895.7,20151104
1004,CN201120395330.7,20151202
1005,CN201420646243.8,20160622
1006,CN201420720517.3,20160615
1007,CN201420611699.0,20160629
1008,CN201420091162.6,20160629
1009,CN201520165915.8,20160810
1010,CN201420485704.8,20160824
1011,CN201420872373.3,20160824
1012,CN201420471625.1,20160824
1013,CN201420372304.6,20160914
1014,CN201420744257.3,20161026
1015,CN201520165915.8,20160810
1016,CN201420485704.8,20160824
1017,CN201420872373.3,20160824
1018,CN201420471625.1,20160824
1019,CN201420372304.6,20160914
1020,CN201420744257.3,20161026
1021,CN201120510916.3,20130619
1022,CN201220315196.X,20131225
1023,CN201220622801.8,20141105
1024,CN201220622542.9,20150729
1025,CN201220531171.3,20141105
1026,CN201220417807.1,20140528
1027,CN201220374661.7,20140528
1028,CN201220475824.0,20140212
1029,CN201220468635.0,20141231
1030,CN201220374477.2,20140312
1031,CN201220336633.6,20131106
1032,CN201320525216.0,20150429
1033,CN201320499367.3,20150114
1034,CN201220745222.2,20150114
1035,CN201220744189.1,20150429
1036,CN201120030222.X,20130306
1037,CN201120109689.3,20130417
1038,CN201120198203.8,20130710
1039,CN201120322513.6,20130904
1040,CN201120322582.7,20130306
1041,CN201120322500.9,20130501
1042,CN201120322616.2,20130227
1043,CN201120368485.1,20130619
1044,CN201120390839.2,20131120
1045,CN201020185371.9,20130410
1046,CN201320670853.7,20150909
1047,CN201320843409.0,20150909
1048,CN201320843898.X,20150909
1049,CN201220746873.3,20150909
1050,CN201320262009.0,20150909
1051,CN201320860501.8,20151223
1052,CN201420035616.8,20151209
1053,CN201320501808.9,20151209
1054,CN201420012039.0,20150923
1055,CN201320638092.7,20150923
1056,CN201320642449.9,20151118
1057,CN201320310154.1,20151118
1058,CN201320671051.8,20151118
1059,CN201320843541.1,20160120
1060,CN201320295071.X,20160120
1061,CN201320095946.1,20151223
1062,CN201320084673.0,20151223
1063,CN201320642451.6,20160203
1064,CN201320675370.6,20160203
1065,CN201320841065.X,20160302
1066,CN201320852724.X,20160302
1067,CN201320843542.6,20160302
1068,CN201420616975.2,20160302
1069,CN201320210094.6,20160302
1070,CN201420065753.6,20160413
1071,CN201420060914.2,20160413
1072,CN201320808022.1,20160413
1073,CN201420671542.7,20160518
1074,CN201420011067.0,20160518
1075,CN201420005282.X,20160518
1076,CN201420509762.X,20160518
1077,CN201420338132.0,20160518
1078,CN201420653823.X,20160713
1079,CN201320585888.0,20160810
1080,CN201320600756.0,20160817
1081,CN201220487145.5,20140618
1082,CN201220745102.2,20141210
1083,CN201120205000.7,20140917
1084,CN201420793178.1,20160817
1085,CN201420030606.5,20160817
1086,CN201420711250.1,20160824
1087,CN201320860424.6,20160817
1088,CN201320817630.9,20160817
1089,CN201320642450.1,20160831
1090,CN201420051440.5,20160907
1091,CN201420067848.1,20160907
1092,CN201320687684.8,20160907
1093,CN201420873301.0,20161019
1094,CN201420529910.4,20161012
1095,CN201320549089.8,20161019
1096,CN201420067848.1,20160907
1097,CN201320687684.8,20160907
1098,CN201420873301.0,20161019
1099,CN201420529910.4,20161012
1100,CN201320549089.8,20161019
1101,CN201120273610.0,20130417
1102,CN201130022451.2,20140402
1103,CN201130022452.7,20140402
1104,CN201320316608.6,20150701
1105,CN201420173780.5,20160330
1106,CN201320245058.3,20160803
1107,CN201320126119.4,20150826
1108,CN201220589909.1,20141231
1109,CN201220592382.8,20141231
1110,CN201020235103.3,20140820
1111,CN201020618886.3,20150107
1112,CN200920181743.8,20150211
1113,CN200920181751.2,20150204
1114,CN200920181752.7,20150204
1115,CN200920181754.6,20150204
1116,CN201020618895.2,20150107
1117,CN201020618922.6,20150107
1118,CN201220585389.7,20141231
1119,CN201220592334.9,20150107
1120,CN201220586992.7,20141231
1121,CN201110180355.X,20150826
1122,CN201110180380.8,20150826
1123,CN201110180353.0,20150826
1124,CN201020676312.1,20130320
1125,CN201420011338.2,20150805
1126,CN201120226365.8,20150819
1127,CN201120226395.9,20150819
1128,CN201120226396.3,20150819
1129,CN201120226399.7,20150819
1130,CN201020214454.6,20160803
1131,CN201520204517.2,20160914
1132,CN201210237632.0,20160824
1133,CN201210237633.5,20160824
1134,CN201030262418.2,20141001
1135,CN201020283228.3,20130612
1136,CN201220381934.0,20150225
1137,CN201220421887.8,20140723
1138,CN201020289006.2,20140416
1139,CN201120205708.2,20141203
1140,CN201220384237.0,20160120
1141,CN201020241014.X,20140813
1142,CN201020250178.9,20140827
1143,CN201220381931.7,20160601
1144,CN201020692731.4,20120523
1145,CN201120015997.X,20130306
1146,CN201020685477.5,20160224
1147,CN201020178679.0,20160622
1148,CN201220729872.8,20150218
1149,CN201220729993.2,20150218
1150,CN201220717924.X,20150211
1151,CN201220717929.2,20150211
1152,CN201220718031.7,20150218
1153,CN201220718032.1,20150211
1154,CN201220718104.2,20150722
1155,CN201220731043.3,20150218
1156,CN201220718772.5,20150211
1157,CN201220717531.9,20150211
1158,CN201220658966.0,20150121
1159,CN201220659062.X,20150121
1160,CN201220661366.X,20150121
1161,CN201320423329.X,20150902
1162,CN201020259506.1,20130904
1163,CN201420400283.4,20160713
1164,CN201220135916.4,20150218
1165,CN201220058564.7,20150218
1166,CN201220080989.8,20150805
1167,CN201220193097.9,20150218
1168,CN201220069959.7,20140716
1169,CN201020582449.0,20130227
1170,CN201320154223.4,20150422
1171,CN201320156291.4,20150121
1172,CN201320159224.8,20150520
1173,CN201320156141.3,20150311
1174,CN201220281909.5,20150805
1175,CN201220349816.1,20150513
1176,CN201220505721.4,20150722
1177,CN201220696591.7,20150520
1178,CN201220618318.2,20140917
1179,CN201220408447.9,20150520
1180,CN201220291619.9,20141210
1181,CN201220456726.2,20140416
1182,CN201320384911.X,20150826
1183,CN201320087251.9,20150311
1184,CN201320077694.X,20150624
1185,CN201320194881.6,20150513
1186,CN201320624252.2,20150826
1187,CN201020684855.8,20140709
1188,CN201020689669.3,20130227
1189,CN201020525385.0,20140521
1190,CN201220710608.X,20141029
1191,CN201120221413.4,20140319
1192,CN201120173465.9,20140709
1193,CN201120274690.1,20140305
1194,CN201120489982.7,20140528
1195,CN201120489946.0,20140430
1196,CN201320386196.3,20151202
1197,CN201420448580.6,20151209
1198,CN201320516431.4,20151209
1199,CN201320314904.2,20160106
1200,CN201320717658.5,20160106
1201,CN201220551743.4,20151014
1202,CN201320516879.6,20151028
1203,CN201320176349.1,20151111
1204,CN201320037371.8,20151111
1205,CN201220066286.X,20151118
1206,CN201420713318.X,20160113
1207,CN201220191799.3,20160120
1208,CN201320236324.6,20151223
1209,CN201420353633.6,20151230
1210,CN201420135747.3,20151230
1211,CN201120569228.4,20160217
1212,CN201320022274.1,20160217
1213,CN201320175478.9,20160203
1214,CN201320355848.7,20160413
1215,CN201020685823.X,20160224
1216,CN201020541337.0,20131106
1217,CN201220326918.1,20150819
1218,CN201420250256.3,20160518
1219,CN201220638693.3,20160511
1220,CN201220551822.5,20160601
1221,CN201420219561.6,20160622
1222,CN201320739963.4,20160615
1223,CN201320451499.9,20160615
1224,CN201420180277.2,20160629
1225,CN201420329425.2,20160706
1226,CN201420284005.7,20160720
1227,CN201520164931.5,20160803
1228,CN201220482516.0,20160810
1229,CN201320245521.4,20160810
1230,CN201420124885.1,20160817
1231,CN201520176715.2,20160817
1232,CN201420570226.0,20160824
1233,CN201320863279.7,20160824
1234,CN201420401149.6,20160824
1235,CN201420358406.2,20160921
1236,CN201020279655.4,20160921
1237,CN201320342846.4,20160921
1238,CN201120289521.5,20160928
1239,CN201520362319.9,20160921
1240,CN201320378052.3,20160914
1241,CN201320377975.7,20160907
1242,CN201320283623.5,20160907
1243,CN201420698055.X,20160914
1244,CN201420356342.2,20160928
1245,CN201520343224.2,20161005
1246,CN201520364825.1,20161005
1247,CN201320302778.9,20161005
1248,CN201420640435.8,20160928
1249,CN201420552395.1,20161005
1250,CN201520456317.6,20161012
1251,CN201420356342.2,20160928
1252,CN201520343224.2,20161005
1253,CN201520364825.1,20161005
1254,CN201320302778.9,20161005
1255,CN201420640435.8,20160928
1256,CN201420552395.1,20161005
1257,CN201520456317.6,20161012
1258,CN201130039893.8,20160427
1259,CN201130036907.0,20160427
1260,CN201130036903.2,20160427
1261,CN201030216737.X,20150812
1262,CN201030107330.3,20140326
1263,CN201030157462.7,20150624
1264,CN201030145753.4,20140611
1265,CN201030626139.X,20150107
1266,CN201030527643.4,20151104
1267,CN201130266189.6,20150923
1268,CN201130275761.5,20151007
1269,CN201130043153.1,20150506
1270,CN201130024888.X,20150408
1271,CN201030216739.9,20160810
1272,CN201030216742.0,20160810
1273,CN201020198847.2,20130227
1274,CN201020265508.1,20140910
1275,CN200920280408.3,20150121
1276,CN201020550136.7,20141126
1277,CN201020538578.X,20141112
1278,CN201120091618.5,20150520
1279,CN201220055806.7,20160406
1280,CN201030559683.7,20151209
1281,CN201130435363.5,20160113
1282,CN201130435349.5,20160113
1283,CN201130435362.0,20160113
1284,CN201130435361.6,20160113
1285,CN201130114192.6,20160629
1286,CN201130114196.4,20160629
1287,CN201130114197.9,20160629
1288,CN201130318049.9,20161109
1289,CN201130318053.5,20161109
1290,CN201130318055.4,20161109
1291,CN201130318067.7,20161109
1292,CN201120204536.7,20130925
1293,CN201320452166.8,20151028
1294,CN201120428051.6,20151223
1295,CN201120428025.3,20151223
1296,CN201120435028.X,20151223
1297,CN201120435005.9,20151223
1298,CN201120573985.9,20160224
1299,CN201120573967.0,20160224
1300,CN201120573978.9,20160224
1301,CN201120578654.4,20160224
1302,CN201020661609.0,20160127
1303,CN201020690605.5,20160224
1304,CN201020690604.0,20160224
1305,CN201020688262.9,20160224
1306,CN201020698079.7,20150225
1307,CN201020698107.5,20160224
1308,CN201020696393.1,20160224
1309,CN201020121847.2,20160413
1310,CN201020691490.1,20160224
1311,CN201020685356.0,20160224
1312,CN201020683003.7,20160217
1313,CN201020582056.X,20151216
1314,CN201020582076.7,20151216
1315,CN201020582079.0,20151216
1316,CN201120523146.6,20160127
1317,CN201120490662.3,20160113
1318,CN201120555778.0,20160217
1319,CN201120561066.X,20160217
1320,CN201120382283.2,20151202
1321,CN201120382285.1,20151202
1322,CN201120452398.4,20160106
1323,CN201120573622.5,20160224
1324,CN201120573608.5,20160224
1325,CN201120573610.2,20160224
1326,CN201120579186.2,20160224
1327,CN201120579180.5,20160224
1328,CN201320121649.X,20160511
1329,CN201220137656.4,20160518
1330,CN201220135061.5,20160518
1331,CN201220135114.3,20160518
1332,CN201020260375.9,20160907
1333,CN201020260382.9,20160907
1334,CN201020261782.1,20160907
1335,CN201420623368.9,20160928
1336,CN201120346896.0,20161109
1337,CN201120346165.6,20161109
1338,CN201120352500.3,20161109
1339,CN201220135061.5,20160518
1340,CN201220135114.3,20160518
1341,CN201020260375.9,20160907
1342,CN201020260382.9,20160907
1343,CN201020261782.1,20160907
1344,CN201420623368.9,20160928
1345,CN201120346896.0,20161109
1346,CN201120346165.6,20161109
1347,CN201120352500.3,20161109
1348,CN201320227172.3,20160113
1349,CN201130320237.5,20131106
1350,CN201130320263.8,20131106
1351,CN201130320265.7,20131106
1352,CN201130320300.5,20131106
1353,CN201130320301.X,20131106
1354,CN201130320302.4,20131106
1355,CN201230592316.6,20150114
1356,CN201230592318.5,20150114
1357,CN201230555415.7,20141231
1358,CN201230555416.1,20141231
1359,CN201230555421.2,20141231
1360,CN201230555440.5,20141231
1361,CN201230555448.1,20141231
1362,CN201230555449.6,20141231
1363,CN201230555450.9,20141231
1364,CN201230555451.3,20141231
1365,CN201230555452.8,20141231
1366,CN201230555453.2,20141231
1367,CN201230555456.6,20141231
1368,CN201230555457.0,20141231
1369,CN201230555458.5,20141231
1370,CN201230555461.7,20141231
1371,CN201230555463.6,20141231
1372,CN201230555466.X,20141231
1373,CN201230555467.4,20141231
1374,CN201230555468.9,20141231
1375,CN201230555470.6,20141231
1376,CN201230555482.9,20141231
1377,CN201230555483.3,20141231
1378,CN201230555485.2,20141231
1379,CN201230555486.7,20141231
1380,CN201230555487.1,20141231
1381,CN201230555489.0,20141231
1382,CN201230555490.3,20141231
1383,CN201230555491.8,20141231
1384,CN201230555492.2,20141231
1385,CN201230555506.0,20141231
1386,CN201230555510.7,20141231
1387,CN201230555653.8,20141231
1388,CN201230555654.2,20141231
1389,CN201230555655.7,20141231
1390,CN201230555471.0,20141231
1391,CN201230555472.5,20141231
1392,CN201230555474.4,20141231
1393,CN201230555475.9,20141231
1394,CN201230555481.4,20141231
1395,CN201230555493.7,20141231
1396,CN201230555495.6,20141231
1397,CN201230555496.0,20141231
1398,CN201230555500.3,20141231
1399,CN201230555442.4,20141231
1400,CN201230555443.9,20141231
1401,CN201230555444.3,20141231
1402,CN201230555445.8,20141231
1403,CN201230555459.X,20141231
1404,CN201230555460.2,20141231
1405,CN201230555488.6,20141231
1406,CN201230555494.1,20141231
1407,CN201230592622.X,20150114
1408,CN201230592623.4,20150114
1409,CN201230592625.3,20150114
1410,CN201230592626.8,20150114
1411,CN201230592671.3,20150114
1412,CN201230592672.8,20150114
1413,CN201230592694.4,20150114
1414,CN201230592695.9,20150114
1415,CN201230592248.3,20150114
1416,CN201230592281.6,20150114
1417,CN201230592371.5,20150114
1418,CN201230592374.9,20150114
1419,CN201230592376.8,20150114
1420,CN201230592387.6,20150114
1421,CN201230592124.5,20150114
1422,CN201230592171.X,20150114
1423,CN201230592172.4,20150114
1424,CN201230592173.9,20150114
1425,CN201230592174.3,20150114
1426,CN201230592176.2,20150114
1427,CN201230592181.3,20150114
1428,CN201230592187.0,20150114
1429,CN201230592183.2,20150114
1430,CN201230591828.0,20150114
1431,CN201230591905.2,20150114
1432,CN201230591960.1,20150114
1433,CN201230592049.2,20150114
1434,CN201230592094.8,20150114
1435,CN201230591373.2,20150114
1436,CN201230591460.8,20150114
1437,CN201230591505.1,20150114
1438,CN201230591524.4,20150114
1439,CN201230591525.9,20150114
1440,CN201230591830.8,20150114
1441,CN201230591832.7,20150114
1442,CN201230591867.0,20150114
1443,CN201230592016.8,20150114
1444,CN201230592054.3,20150114
1445,CN201230592055.8,20150114
1446,CN201230592056.2,20150114
1447,CN201230592093.3,20150114
1448,CN201230592489.8,20150114
1449,CN201230592588.6,20150114
1450,CN201230592589.0,20150114
1451,CN201230591639.3,20150114
1452,CN201230591596.9,20150114
1453,CN201230591633.6,20150114
1454,CN201230592440.2,20150114
1455,CN201230592442.1,20150114
1456,CN201230653756.8,20150218
1457,CN201230559887.X,20141231
1458,CN201230559904.X,20141231
1459,CN201230560032.9,20141231
1460,CN201230560035.2,20141231
1461,CN201230560036.7,20141231
1462,CN201230560038.6,20141231
1463,CN201230560041.8,20141231
1464,CN201230559888.4,20141231
1465,CN201230559889.9,20141231
1466,CN201230559897.3,20141231
1467,CN201230560031.4,20141231
1468,CN201230560040.3,20141231
1469,CN201230559896.9,20141231
1470,CN201230559898.8,20141231
1471,CN201230559901.6,20141231
1472,CN201230559903.5,20141231
1473,CN201230560028.2,20141231
1474,CN201230560045.6,20141231
1475,CN201230560046.0,20141231
1476,CN201230560053.0,20141231
1477,CN201230560054.5,20141231
1478,CN201230559919.6,20141231
1479,CN201230560029.7,20141231
1480,CN201230559878.0,20141231
1481,CN201230559890.1,20141231
1482,CN201230591408.2,20150114
1483,CN201230591453.8,20150114
1484,CN201030680654.6,20130213
1485,CN201030680657.X,20130213
1486,CN201030680658.4,20130213
1487,CN201030680659.9,20130213
1488,CN201030680660.1,20130213
1489,CN201030680661.6,20130213
1490,CN201030680674.3,20130213
1491,CN201030680675.8,20130213
1492,CN201030680676.2,20130213
1493,CN201030680677.7,20130213
1494,CN201030680682.8,20130213
1495,CN201030680684.7,20130213
1496,CN201030680686.6,20130213
1497,CN201030680690.2,20130213
1498,CN201030680693.6,20130213
1499,CN201030680695.5,20130213
1500,CN201030669692.1,20130213
1501,CN201030669797.7,20130213
1502,CN201030669842.9,20130213
1503,CN201030669939.X,20130213
1504,CN201030669973.7,20130213
1505,CN201030671051.X,20130213
1506,CN201030671106.7,20130213
1507,CN201030669741.1,20130213
1508,CN201030669775.0,20130213
1509,CN201030669781.6,20130213
1510,CN201030669987.9,20130213
1511,CN201030673191.0,20130213
1512,CN201030673163.9,20130213
1513,CN201030673192.5,20130213
1514,CN201030671374.9,20130213
1515,CN201030673493.8,20130213
1516,CN201030673531.X,20130213
1517,CN201030673534.3,20130213
1518,CN201030673601.1,20130213
1519,CN201030667398.7,20130213
1520,CN201030668283.X,20130213
1521,CN201030666209.4,20130213
1522,CN201030666244.6,20130213
1523,CN201030666278.5,20130213
1524,CN201030664844.9,20130213
1525,CN201030666206.0,20130213
1526,CN201030666238.0,20130213
1527,CN201030666258.8,20130213
1528,CN201030666511.X,20130213
1529,CN201030664835.X,20130213
1530,CN201030666221.5,20130213
1531,CN201030670090.8,20130213
1532,CN201030670170.3,20130213
1533,CN201030670214.2,20130213
1534,CN201030666512.4,20130213
1535,CN201030666514.3,20130213
1536,CN201030666547.8,20130213
1537,CN201030666652.1,20130213
1538,CN201030666904.0,20130213
1539,CN201030666936.0,20130213
1540,CN201030666952.X,20130213
1541,CN201030666959.1,20130213
1542,CN201030664888.1,20130213
1543,CN201030666892.1,20130213
1544,CN201030666896.X,20130213
1545,CN201030666660.6,20130213
1546,CN201130316562.4,20131106
1547,CN201130316566.2,20131106
1548,CN201130316610.X,20131106
1549,CN201130316611.4,20131106
1550,CN201130316613.3,20131106
1551,CN201130316619.0,20131106
1552,CN201130316547.X,20131106
1553,CN201130316577.0,20131106
1554,CN201130316601.0,20131106
1555,CN201130320223.3,20131106
1556,CN201130320229.0,20131106
1557,CN201130320234.1,20131106
1558,CN201130320244.5,20131106
1559,CN201130320246.4,20131106
1560,CN201130320252.X,20131106
1561,CN201130320254.9,20131106
1562,CN201130320267.6,20131106
1563,CN201130320271.2,20131106
1564,CN201130320280.1,20131106
1565,CN201130320312.8,20131106
1566,CN201130320213.X,20131106
1567,CN201130320214.4,20131106
1568,CN201130320225.2,20131106
1569,CN201130320247.9,20131106
1570,CN201130320272.7,20131106
1571,CN201130320276.5,20131106
1572,CN201130320277.X,20131106
1573,CN201130316733.3,20131106
1574,CN201130316707.0,20131106
1575,CN201130316689.6,20131106
1576,CN201130316713.6,20131106
1577,CN201130316717.4,20131106
1578,CN201130316648.7,20131106
1579,CN201130316657.6,20131106
1580,CN201130316642.X,20131106
1581,CN201130316644.9,20131106
1582,CN201130316665.0,20131106
1583,CN201130316673.5,20131106
1584,CN201130316657.6,20131106
1585,CN201130316642.X,20131106
1586,CN201130316644.9,20131106
1587,CN201130316665.0,20131106
1588,CN201130316673.5,20131106
1589,CN201220077051.0,20141105
1590,CN201020592483.6,20150610
1591,CN201020638758.5,20120704
1592,CN201120488966.6,20140205
1593,CN201020626111.0,20160113
1594,CN201020626112.5,20160113
1595,CN201020638756.6,20150121
1596,CN201020638757.0,20140122
1597,CN201020638760.2,20150121
1598,CN201020642480.9,20140205
1599,CN201020626089.X,20160113
1600,CN201020626090.2,20160113
1601,CN201020626113.X,20160113
1602,CN201020626114.4,20160113
1603,CN201020626115.9,20160113
1604,CN201020558431.7,20151202
1605,CN201020558388.4,20141210
1606,CN201020558390.1,20151202
1607,CN201020592473.2,20151223
1608,CN201020592474.7,20151223
1609,CN201020592475.1,20141224
1610,CN201020592481.7,20141224
1611,CN201020592482.1,20141224
1612,CN201020592484.0,20141224
1613,CN201020592486.X,20141224
1614,CN201020592487.4,20151223
1615,CN201020592488.9,20141224
1616,CN201020592471.3,20151223
1617,CN201020592472.8,20141224
1618,CN201020592437.6,20151223
1619,CN201020592439.5,20141224
1620,CN201020592438.0,20151223
1621,CN201020592489.3,20151223
1622,CN201020592405.6,20141224
1623,CN201020577769.7,20151216
1624,CN201020577767.8,20151216
1625,CN201020577768.2,20151216
1626,CN201020577734.3,20151216
1627,CN201020577766.3,20151216
1628,CN201120180851.0,20150722
1629,CN201120180853.X,20150722
1630,CN201120180854.4,20150722
1631,CN201120180855.9,20150722
1632,CN201120180807.X,20150722
1633,CN201120180808.4,20150722
1634,CN201120180809.9,20150722
1635,CN201120180810.1,20150722
1636,CN201120495602.0,20150121
1637,CN201120180857.8,20150722
1638,CN201120180859.7,20150722
1639,CN201120180860.X,20150722
1640,CN201120180866.7,20150722
1641,CN201120180869.0,20150722
1642,CN201120180871.8,20150722
1643,CN201120180872.2,20150722
1644,CN201120180873.7,20150722
1645,CN201420657394.3,20160615
1646,CN201120180852.5,20160720
1647,CN201120180858.2,20160720
1648,CN201120180867.1,20160720
1649,CN201120180868.6,20160720
1650,CN201120180870.3,20160720
1651,CN201020646845.5,20131106
1652,CN201020557421.1,20150311
1653,CN201020593607.2,20140409
1654,CN201020697958.8,20151209
1655,CN201220724318.0,20160504
1656,CN201220684368.0,20160622
1657,CN201220657027.4,20160622
1658,CN201220657208.7,20160907
1659,CN201020646845.5,20131106
1660,CN201020557421.1,20150311
1661,CN201020593607.2,20140409
1662,CN201020697958.8,20151209
1663,CN201220724318.0,20160504
1664,CN201220684368.0,20160622
1665,CN201220657027.4,20160622
1666,CN201220657208.7,20160907
1667,CN201220530980.2,20140716
1668,CN201120354419.9,20130410
1669,CN201320025636.2,20141224
1670,CN201320025538.9,20141105
1671,CN201320881197.5,20150408
1672,CN201120341786.5,20151104
1673,CN201120324240.9,20141022
1674,CN201120427602.7,20141217
1675,CN201520186393.X,20160824
1676,CN201120354419.9,20130410
1677,CN201320025636.2,20141224
1678,CN201320025538.9,20141105
1679,CN201320881197.5,20150408
1680,CN201120341786.5,20151104
1681,CN201120324240.9,20141022
1682,CN201120427602.7,20141217
1683,CN201520186393.X,20160824
1684,CN201030567478.5,20141210
1685,CN201130214934.2,20130918
1686,CN201130464346.4,20140312
1687,CN201320361780.3,20150610
1688,CN201320262485.2,20150701
1689,CN201320483284.5,20150401
1690,CN201320651988.9,20150701
1691,CN201120246868.1,20130814
1692,CN201320465672.0,20151209
1693,CN201420374385.3,20161005
1694,CN201420034902.2,20160330
1695,CN201320416888.8,20160907
1696,CN201320538673.3,20160106
1697,CN201230037976.8,20150408
1698,CN201230039949.4,20150415
1699,CN201030654363.X,20150114
1700,CN201030654373.3,20150114
1701,CN201030654392.6,20150114
1702,CN201030667259.4,20150204
1703,CN201030671269.5,20150204
1704,CN201030671277.X,20150204
1705,CN201030637401.0,20150107
1706,CN201030671280.1,20150204
1707,CN201030641430.4,20150114
1708,CN201030664623.1,20150121
1709,CN201030637387.4,20150107
1710,CN201130062575.3,20150520
1711,CN201130062568.3,20150520
1712,CN201130311771.X,20151028
1713,CN201320582396.6,20151104
1714,CN201030641430.4,20150114
1715,CN201030664623.1,20150121
1716,CN201030637387.4,20150107
1717,CN201130062575.3,20150520
1718,CN201130062568.3,20150520
1719,CN201130311771.X,20151028
1720,CN201320582396.6,20151104
1721,CN201110186814.5,20160824
1722,CN201220024336.8,20131009
1723,CN201220034590.6,20130612
1724,CN201220325019.X,20141008
1725,CN201320467039.5,20150902
1726,CN201120234615.2,20130320
1727,CN201120234640.0,20130306
1728,CN201320857054.0,20151223
1729,CN201320819336.1,20151216
1730,CN201320623692.6,20151021
1731,CN201020266415.0,20140910
1732,CN201020289734.3,20141008
1733,CN201020672367.5,20150204
1734,CN201020672368.X,20150204
1735,CN201020203401.4,20140723
1736,CN201020203414.1,20140723
1737,CN201020515649.4,20141022
1738,CN201120084913.8,20150520
1739,CN201120234638.3,20150819
1740,CN201120193179.9,20150729
1741,CN201120166872.7,20150708
1742,CN201120356869.1,20151104
1743,CN201120489781.7,20160120
1744,CN201120526095.2,20160210
1745,CN201220034587.4,20160323
1746,CN201120373475.7,20151118
1747,CN201120356861.5,20151104
1748,CN201120557370.7,20160224
1749,CN201220089720.6,20160504
1750,CN201220389291.4,20160928
1751,CN201220389410.6,20160928
1752,CN201220499832.9,20161116
1753,CN201220252634.2,20140122
1754,CN201220252687.4,20131106
1755,CN201220252709.7,20131218
1756,CN201220254449.7,20131218
1757,CN201120470233.X,20130911
1758,CN201120386766.X,20130327
1759,CN201120447590.4,20130410
1760,CN201120447444.1,20150909
1761,CN201020625790.X,20130320
1762,CN201020671027.0,20120627
1763,CN201120494188.1,20140604
1764,CN201320844758.4,20151014
1765,CN201220690543.7,20151230
1766,CN201420839865.2,20160420
1767,CN201020264141.1,20150902
1768,CN201020634681.4,20160113
1769,CN201020625819.4,20150107
1770,CN201020589621.5,20131218
1771,CN201320546871.4,20160608
1772,CN201420036256.3,20160608
1773,CN201020272860.8,20160921
1774,CN201020272874.X,20160921
1775,CN201420741725.1,20161012
1776,CN201020264141.1,20150902
1777,CN201020634681.4,20160113
1778,CN201020625819.4,20150107
1779,CN201020589621.5,20131218
1780,CN201320546871.4,20160608
1781,CN201420036256.3,20160608
1782,CN201020272860.8,20160921
1783,CN201020272874.X,20160921
1784,CN201420741725.1,20161012
1785,CN201220125846.4,20150121
1786,CN201220486671.X,20150415
1787,CN201320615606.7,20151028
1788,CN201420152891.8,20160831
1789,CN201230012911.8,20160316
1790,CN201230012928.3,20140312
1791,CN201230013908.8,20160316
1792,CN201230013922.8,20140312
1793,CN201230014545.X,20160316
1794,CN201230014560.4,20160316
1795,CN201230013192.1,20140312
1796,CN201230013207.4,20160316
1797,CN201030288290.7,20131030
1798,CN201030288306.4,20131030
1799,CN201030288309.8,20131030
1800,CN201230360758.8,20160928
1801,CN201230361900.0,20160928
1802,CN201230391842.6,20161012
1803,CN201020656764.3,20150204
1804,CN201020656863.1,20150204
1805,CN201020656879.2,20150204
1806,CN201120124705.6,20160622
1807,CN200920254045.6,20161130
1808,CN201030288309.8,20131030
1809,CN201230360758.8,20160928
